class1	class2	group	shannon
F7_D25(417)	F7_D25	D25	4.700012
F7_D25(417)	F7_D25	D25	5.738966
F7_D25(417)	F7_D25	D25	4.387116
F7_D25(417)	F7_D25	D25	4.391697
F7_D25(417)	F7_D25	D25	4.085955
F7_D25(417)	F7_D25	D25	4.884601
F7_D25(417)	F7_D25	D25	4.096284
F7_D25(417)	F7_D25	D25	5.006956
F7_D25(417)	F7_D25	D25	5.441783
F7_D25(417)	F7_D25	D25	4.069914
F7_D25(417)	F7_D25	D25	5.578443
F7_D25(417)	F7_D25	D25	4.507314
F7_D25(417)	F7_D25	D25	4.832796
F7_D25(417)	F7_D25	D25	4.229367
F7_D25(417)	F7_D25	D25	4.996379
F7_D120(447)	F7_D120	D120	6.172471
F7_D120(447)	F7_D120	D120	6.387879
F7_D120(447)	F7_D120	D120	6.205817
F7_D120(447)	F7_D120	D120	6.248968
F7_D120(447)	F7_D120	D120	6.369441
F7_D120(447)	F7_D120	D120	6.155713
F7_D120(447)	F7_D120	D120	6.111276
F7_D120(447)	F7_D120	D120	6.121373
F7_D120(447)	F7_D120	D120	6.154064
F7_D120(447)	F7_D120	D120	5.968044
F7_D120(447)	F7_D120	D120	6.149982
F7_D120(447)	F7_D120	D120	6.557696
F7_D120(447)	F7_D120	D120	6.364143
F7_D120(447)	F7_D120	D120	6.277432
F7_D120(447)	F7_D120	D120	6.376708
F7_D120(447)	F7_D120	D120	6.263162
F7_D120(447)	F7_D120	D120	6.319347
F7_D120(447)	F7_D120	D120	6.545041
F7_D120(447)	F7_D120	D120	6.003429
F7_D120(447)	F7_D120	D120	6.013465
F7_D120(447)	F7_D120	D120	5.838815
F7_D120(447)	F7_D120	D120	6.184146
F7_D120(447)	F7_D120	D120	5.9634
F7_D120(447)	F7_D120	D120	5.70734
F7_D120(447)	F7_D120	D120	6.47956
F7_D120(447)	F7_D120	D120	6.320956
F7_D120(447)	F7_D120	D120	6.350698
F7_D120(447)	F7_D120	D120	6.106333
F7_D120(447)	F7_D120	D120	6.265571
F7_D120(447)	F7_D120	D120	6.131754
F7_D120(447)	F7_D120	D120	5.848454
F7_D120(447)	F7_D120	D120	6.226684
F7_D120(447)	F7_D120	D120	6.45759
F7_D120(447)	F7_D120	D120	6.292775
F7_D120(447)	F7_D120	D120	6.0398
F7_D120(447)	F7_D120	D120	6.184853
F7_D120(447)	F7_D120	D120	5.037704
F7_D120(447)	F7_D120	D120	5.999724
F7_D120(447)	F7_D120	D120	6.411267
F7_D120(447)	F7_D120	D120	6.254252
F7_D120(447)	F7_D120	D120	5.598589
F7_D120(447)	F7_D120	D120	5.870225
F7_D120(447)	F7_D120	D120	6.312967
F7_D120(447)	F7_D120	D120	5.767583
F7_D120(447)	F7_D120	D120	5.981857
F7_D120(447)	F7_D120	D120	5.801575
F7_D120(447)	F7_D120	D120	5.207088
F7_D120(447)	F7_D120	D120	4.880334
F7_D120(447)	F7_D120	D120	5.495145
F7_D120(447)	F7_D120	D120	5.570357
F7_D120(447)	F7_D120	D120	5.389092
F7_D120(447)	F7_D120	D120	5.072486
F7_D120(447)	F7_D120	D120	5.10591
F7_D120(447)	F7_D120	D120	5.229374
F7_D120(447)	F7_D120	D120	5.009591
F7_D120(447)	F7_D120	D120	5.571102
F7_D120(447)	F7_D120	D120	5.70601
F7_D120(447)	F7_D120	D120	4.454178
F7_D120(447)	F7_D120	D120	5.771857
F7_D120(447)	F7_D120	D120	5.149803
F7_D120(447)	F7_D120	D120	4.617204
F7_D120(447)	F7_D120	D120	5.026333
F7_D120(447)	F7_D120	D120	5.520133
F7_D120(447)	F7_D120	D120	4.909082
F7_D120(447)	F7_D120	D120	5.453467
F7_D120(447)	F7_D120	D120	5.820515
F7_D120(447)	F7_D120	D120	4.659959
F7_D120(447)	F7_D120	D120	5.425866
F7_D120(447)	F7_D120	D120	5.484004
F7_D120(447)	F7_D120	D120	5.29835
F7_D120(447)	F7_D120	D120	4.941769
F7_D120(447)	F7_D120	D120	5.533657
F7_D120(447)	F7_D120	D120	5.561627
F7_D120(447)	F7_D120	D120	5.542886
F7_D120(447)	F7_D120	D120	4.906521
F7_D120(447)	F7_D120	D120	3.970659
F7_D120(447)	F7_D120	D120	5.233554
F7_D120(447)	F7_D120	D120	4.722353
F7_D120(447)	F7_D120	D120	4.870343
F7_D120(447)	F7_D120	D120	5.684869
F7_D120(447)	F7_D120	D120	5.006981
F7_D120(447)	F7_D120	D120	5.152518
F7_D120(447)	F7_D120	D120	5.735048
F7_D120(447)	F7_D120	D120	3.888681
F7_D120(447)	F7_D120	D120	5.020131
F7_D120(447)	F7_D120	D120	5.376821
F7_D120(447)	F7_D120	D120	4.52923
F7_D120(447)	F7_D120	D120	4.914337
F7_D120(447)	F7_D120	D120	5.496655
F7_D120(447)	F7_D120	D120	5.567143
F7_D120(447)	F7_D120	D120	4.65543
F7_D120(447)	F7_D120	D120	5.445073
F7_D120(447)	F7_D120	D120	5.29847
F7_D120(447)	F7_D120	D120	5.665081
F7_D120(447)	F7_D120	D120	5.049049
F7_D120(447)	F7_D120	D120	5.343044
F7_D120(447)	F7_D120	D120	5.174284
F7_D120(447)	F7_D120	D120	4.876919
F7_D120(447)	F7_D120	D120	5.283527
F7_D120(447)	F7_D120	D120	4.379391
F7_D120(447)	F7_D120	D120	5.160698
F7_D120(447)	F7_D120	D120	5.725592
F7_D120(447)	F7_D120	D120	5.238366
F7_D120(447)	F7_D120	D120	5.645512
F7_D120(447)	F7_D120	D120	4.458598
F7_D120(447)	F7_D120	D120	5.192116
F7_D120(447)	F7_D120	D120	5.120023
F7_D120(447)	F7_D120	D120	5.690267
F7_D120(447)	F7_D120	D120	4.544099
F7_D120(447)	F7_D120	D120	4.338539
F7_D120(447)	F7_D120	D120	5.199367
F7_D120(447)	F7_D120	D120	5.064757
F7_D120(447)	F7_D120	D120	5.137294
F7_D120(447)	F7_D120	D120	5.298699
F7_D120(447)	F7_D120	D120	4.707129
F7_D120(447)	F7_D120	D120	4.941399
F7_D120(447)	F7_D120	D120	4.738856
F7_D120(447)	F7_D120	D120	5.574891
F7_D120(447)	F7_D120	D120	4.263899
F7_D120(447)	F7_D120	D120	5.254441
F7_D120(447)	F7_D120	D120	5.562481
F7_D120(447)	F7_D120	D120	5.143359
F7_D120(447)	F7_D120	D120	5.224995
F7_D120(447)	F7_D120	D120	5.373316
F7_D120(447)	F7_D120	D120	6.243882
F7_D120(447)	F7_D120	D120	4.504651
F7_D120(447)	F7_D120	D120	6.241765
F7_D120(447)	F7_D120	D120	6.111904
F7_D120(447)	F7_D120	D120	6.282101
F7_D120(447)	F7_D120	D120	6.257041
F7_D120(447)	F7_D120	D120	6.072865
F7_D120(447)	F7_D120	D120	5.782255
F7_D120(447)	F7_D120	D120	5.72144
F7_D120(447)	F7_D120	D120	6.255561
F7_D120(447)	F7_D120	D120	5.82059
F7_D120(447)	F7_D120	D120	5.522439
F7_D120(447)	F7_D120	D120	6.233468
F7_D120(447)	F7_D120	D120	5.959654
F7_D120(447)	F7_D120	D120	6.099346
F7_D120(447)	F7_D120	D120	5.972029
F7_D120(447)	F7_D120	D120	5.848374
F7_D120(447)	F7_D120	D120	6.276284
F7_D120(447)	F7_D120	D120	5.451275
F7_D120(447)	F7_D120	D120	6.350017
F7_D120(447)	F7_D120	D120	5.626705
F7_D120(447)	F7_D120	D120	6.179726
F7_D120(447)	F7_D120	D120	6.245341
F7_D120(447)	F7_D120	D120	6.03653
F7_D120(447)	F7_D120	D120	3.455718
F7_D120(447)	F7_D120	D120	5.808151
F7_D120(447)	F7_D120	D120	6.49556
F7_D120(447)	F7_D120	D120	6.185009
F7_D120(447)	F7_D120	D120	5.35584
F7_D120(447)	F7_D120	D120	6.429581
F7_D120(447)	F7_D120	D120	6.318718
F7_D120(447)	F7_D120	D120	6.268642
F7_D120(447)	F7_D120	D120	6.141534
F7_D120(447)	F7_D120	D120	6.48353
F7_D120(447)	F7_D120	D120	6.091508
F7_D120(447)	F7_D120	D120	6.285373
F7_D120(447)	F7_D120	D120	6.092496
F7_D120(447)	F7_D120	D120	6.271565
F7_D120(447)	F7_D120	D120	6.526818
F7_D120(447)	F7_D120	D120	6.349078
F7_D120(447)	F7_D120	D120	6.372183
F7_D120(447)	F7_D120	D120	6.382557
F7_D120(447)	F7_D120	D120	6.156518
F7_D120(447)	F7_D120	D120	6.045769
F7_D120(447)	F7_D120	D120	5.864888
F7_D120(447)	F7_D120	D120	6.144351
F7_D120(447)	F7_D120	D120	6.035126
F7_D120(447)	F7_D120	D120	6.530493
F7_D120(447)	F7_D120	D120	6.454708
F7_D120(447)	F7_D120	D120	6.461525
F7_D120(447)	F7_D120	D120	6.117267
F7_D120(447)	F7_D120	D120	6.605176
F7_D120(447)	F7_D120	D120	5.868878
F7_D120(447)	F7_D120	D120	5.675252
F7_D120(447)	F7_D120	D120	6.359745
F7_D120(447)	F7_D120	D120	6.20269
F7_D120(447)	F7_D120	D120	6.037793
F7_D120(447)	F7_D120	D120	6.393512
F7_D120(447)	F7_D120	D120	6.455823
F7_D120(447)	F7_D120	D120	6.263458
F7_D120(447)	F7_D120	D120	6.384219
F7_D120(447)	F7_D120	D120	6.618438
F7_D120(447)	F7_D120	D120	6.141699
F7_D120(447)	F7_D120	D120	6.47844
F7_D120(447)	F7_D120	D120	6.376627
F7_D120(447)	F7_D120	D120	5.885791
F7_D120(447)	F7_D120	D120	6.472131
F7_D120(447)	F7_D120	D120	6.444153
F7_D120(447)	F7_D120	D120	5.75858
F7_D120(447)	F7_D120	D120	6.378357
F7_D120(447)	F7_D120	D120	6.199034
F7_D120(447)	F7_D120	D120	6.308498
F7_D120(447)	F7_D120	D120	6.146373
F7_D120(447)	F7_D120	D120	6.387828
F7_D120(447)	F7_D120	D120	6.385773
F7_D120(447)	F7_D120	D120	6.264482
F7_D120(447)	F7_D120	D120	6.347342
F7_D120(447)	F7_D120	D120	6.084015
F7_D120(447)	F7_D120	D120	6.24393
F7_D120(447)	F7_D120	D120	6.022606
F7_D120(447)	F7_D120	D120	6.087549
F7_D120(447)	F7_D120	D120	6.317031
F7_D120(447)	F7_D120	D120	6.212999
F7_D120(447)	F7_D120	D120	6.103403
F7_D120(447)	F7_D120	D120	6.340072
F7_D120(447)	F7_D120	D120	6.087211
F7_D120(447)	F7_D120	D120	5.992197
F7_D120(447)	F7_D120	D120	6.396386
F7_D120(447)	F7_D120	D120	6.475557
F7_D120(447)	F7_D120	D120	6.242677
F7_D120(447)	F7_D120	D120	6.040119
F7_D120(447)	F7_D120	D120	6.349648
F7_D120(447)	F7_D120	D120	6.163102
F7_D120(447)	F7_D120	D120	6.413713
F7_D120(447)	F7_D120	D120	6.33709
F7_D120(447)	F7_D120	D120	6.085202
F7_D120(447)	F7_D120	D120	5.872084
F7_D120(447)	F7_D120	D120	6.143088
F7_D120(447)	F7_D120	D120	5.632722
F7_D120(447)	F7_D120	D120	6.30699
F7_D120(447)	F7_D120	D120	6.10539
F7_D120(447)	F7_D120	D120	6.0803
F7_D120(447)	F7_D120	D120	6.38633
F7_D120(447)	F7_D120	D120	5.723946
F7_D120(447)	F7_D120	D120	6.306634
F7_D120(447)	F7_D120	D120	5.978332
F7_D120(447)	F7_D120	D120	6.224752
F7_D120(447)	F7_D120	D120	6.094455
F7_D120(447)	F7_D120	D120	6.200716
F7_D120(447)	F7_D120	D120	6.223135
F7_D120(447)	F7_D120	D120	6.030243
F7_D120(447)	F7_D120	D120	6.019356
F7_D120(447)	F7_D120	D120	6.098379
F7_D120(447)	F7_D120	D120	6.299698
F7_D120(447)	F7_D120	D120	6.405589
F7_D120(447)	F7_D120	D120	6.257949
F7_D120(447)	F7_D120	D120	6.292968
F7_D120(447)	F7_D120	D120	6.201958
F7_D120(447)	F7_D120	D120	5.636637
F7_D120(447)	F7_D120	D120	6.234473
F7_D120(447)	F7_D120	D120	6.052551
F7_D120(447)	F7_D120	D120	6.258148
F7_D120(447)	F7_D120	D120	6.471762
F7_D120(447)	F7_D120	D120	6.317765
F7_D120(447)	F7_D120	D120	6.328145
F7_D120(447)	F7_D120	D120	6.066265
F7_D120(447)	F7_D120	D120	5.967732
F7_D120(447)	F7_D120	D120	6.222776
F7_D120(447)	F7_D120	D120	6.181816
F7_D120(447)	F7_D120	D120	5.811474
F7_D120(447)	F7_D120	D120	6.096914
F7_D120(447)	F7_D120	D120	6.251716
F7_D120(447)	F7_D120	D120	6.276956
F7_D120(447)	F7_D120	D120	6.291659
F7_D120(447)	F7_D120	D120	5.583713
F7_D120(447)	F7_D120	D120	6.274527
F7_D120(447)	F7_D120	D120	6.468351
F7_D120(447)	F7_D120	D120	5.929586
F7_D120(447)	F7_D120	D120	6.049653
F7_D120(447)	F7_D120	D120	6.417652
F7_D120(447)	F7_D120	D120	6.322836
F7_D120(447)	F7_D120	D120	6.382419
F7_D120(447)	F7_D120	D120	6.19085
F7_D120(447)	F7_D120	D120	6.276045
F7_D120(447)	F7_D120	D120	6.236588
F7_D120(447)	F7_D120	D120	6.359073
F7_D120(447)	F7_D120	D120	5.940523
F7_D120(447)	F7_D120	D120	6.060506
F7_D120(447)	F7_D120	D120	6.131375
F7_D120(447)	F7_D120	D120	5.568065
F7_D120(447)	F7_D120	D120	5.922028
F7_D120(447)	F7_D120	D120	6.185299
F7_D120(447)	F7_D120	D120	5.834898
F7_D120(447)	F7_D120	D120	6.006599
F7_D120(447)	F7_D120	D120	6.299517
F7_D120(447)	F7_D120	D120	6.379844
F7_D120(447)	F7_D120	D120	5.897464
F7_D120(447)	F7_D120	D120	6.403425
F7_D120(447)	F7_D120	D120	5.60175
F7_D120(447)	F7_D120	D120	6.395485
F7_D120(447)	F7_D120	D120	6.01492
F7_D120(447)	F7_D120	D120	6.107325
F7_D120(447)	F7_D120	D120	6.102118
F7_D120(447)	F7_D120	D120	6.32746
F7_D120(447)	F7_D120	D120	6.371706
F7_D120(447)	F7_D120	D120	6.162357
F7_D120(447)	F7_D120	D120	6.351119
F7_D120(447)	F7_D120	D120	5.93624
F7_D120(447)	F7_D120	D120	6.323651
F7_D120(447)	F7_D120	D120	6.506239
F7_D120(447)	F7_D120	D120	5.976147
F7_D120(447)	F7_D120	D120	6.158836
F7_D120(447)	F7_D120	D120	6.140324
F7_D120(447)	F7_D120	D120	6.483019
F7_D120(447)	F7_D120	D120	6.047902
F7_D120(447)	F7_D120	D120	6.015061
F7_D120(447)	F7_D120	D120	6.167431
F7_D120(447)	F7_D120	D120	6.0302
F7_D120(447)	F7_D120	D120	5.790374
F7_D120(447)	F7_D120	D120	6.181704
F7_D120(447)	F7_D120	D120	6.150565
F7_D120(447)	F7_D120	D120	5.972928
F7_D120(447)	F7_D120	D120	6.074197
F7_D120(447)	F7_D120	D120	5.976708
F7_D120(447)	F7_D120	D120	6.210228
F7_D120(447)	F7_D120	D120	6.449883
F7_D120(447)	F7_D120	D120	6.333376
F7_D120(447)	F7_D120	D120	6.279323
F7_D120(447)	F7_D120	D120	6.243759
F7_D120(447)	F7_D120	D120	5.6413
F7_D120(447)	F7_D120	D120	6.341786
F7_D120(447)	F7_D120	D120	6.383467
F7_D120(447)	F7_D120	D120	6.174613
F7_D120(447)	F7_D120	D120	6.275356
F7_D120(447)	F7_D120	D120	5.760266
F7_D120(447)	F7_D120	D120	5.926012
F7_D120(447)	F7_D120	D120	5.854235
F7_D120(447)	F7_D120	D120	6.351611
F7_D120(447)	F7_D120	D120	6.188691
F7_D120(447)	F7_D120	D120	5.50851
F7_D120(447)	F7_D120	D120	6.379696
F7_D120(447)	F7_D120	D120	6.086182
F7_D120(447)	F7_D120	D120	6.126009
F7_D120(447)	F7_D120	D120	5.97095
F7_D120(447)	F7_D120	D120	6.384173
F7_D120(447)	F7_D120	D120	6.247583
F7_D120(447)	F7_D120	D120	5.799058
F7_D120(447)	F7_D120	D120	5.737908
F7_D120(447)	F7_D120	D120	5.694871
F7_D120(447)	F7_D120	D120	6.392979
F7_D120(447)	F7_D120	D120	6.228175
F7_D120(447)	F7_D120	D120	5.985297
F7_D120(447)	F7_D120	D120	5.772929
F7_D120(447)	F7_D120	D120	6.236826
F7_D120(447)	F7_D120	D120	5.81844
F7_D120(447)	F7_D120	D120	6.109004
F7_D120(447)	F7_D120	D120	6.276112
F7_D120(447)	F7_D120	D120	6.085994
F7_D120(447)	F7_D120	D120	6.067077
F7_D120(447)	F7_D120	D120	6.268507
F7_D120(447)	F7_D120	D120	6.067887
F7_D120(447)	F7_D120	D120	5.950853
F7_D120(447)	F7_D120	D120	6.157259
F7_D120(447)	F7_D120	D120	4.975026
F7_D120(447)	F7_D120	D120	5.815626
F7_D120(447)	F7_D120	D120	5.487817
F7_D120(447)	F7_D120	D120	5.974776
F7_D120(447)	F7_D120	D120	6.417924
F7_D120(447)	F7_D120	D120	6.103964
F7_D120(447)	F7_D120	D120	6.187438
F7_D120(447)	F7_D120	D120	6.198709
F7_D120(447)	F7_D120	D120	5.922573
F7_D120(447)	F7_D120	D120	5.964304
F7_D120(447)	F7_D120	D120	5.701574
F7_D120(447)	F7_D120	D120	6.459303
F7_D120(447)	F7_D120	D120	5.857597
F7_D120(447)	F7_D120	D120	5.456583
F7_D120(447)	F7_D120	D120	6.236691
F7_D120(447)	F7_D120	D120	5.74767
F7_D120(447)	F7_D120	D120	6.036771
F7_D120(447)	F7_D120	D120	6.159206
F7_D120(447)	F7_D120	D120	5.938498
F7_D120(447)	F7_D120	D120	5.391875
F7_D120(447)	F7_D120	D120	6.142805
F7_D120(447)	F7_D120	D120	5.68816
F7_D120(447)	F7_D120	D120	5.96517
F7_D120(447)	F7_D120	D120	6.046067
F7_D120(447)	F7_D120	D120	6.246667
F7_D120(447)	F7_D120	D120	6.248651
F7_D120(447)	F7_D120	D120	6.314287
F7_D120(447)	F7_D120	D120	6.013944
F7_D120(447)	F7_D120	D120	5.74372
F7_D120(447)	F7_D120	D120	6.028816
F7_D120(447)	F7_D120	D120	5.813855
F7_D120(447)	F7_D120	D120	6.045792
F7_D120(447)	F7_D120	D120	6.323163
F7_D120(447)	F7_D120	D120	6.353568
F7_D120(447)	F7_D120	D120	5.648272
F7_D120(447)	F7_D120	D120	6.286391
F7_D120(447)	F7_D120	D120	6.041669
F7_D120(447)	F7_D120	D120	5.698754
F7_D120(447)	F7_D120	D120	5.865682
F7_D120(447)	F7_D120	D120	6.319423
F7_D120(447)	F7_D120	D120	6.008476
F7_D120(447)	F7_D120	D120	6.527485
F7_D120(447)	F7_D120	D120	6.22411
F7_D120(447)	F7_D120	D120	6.394288
F7_D120(447)	F7_D120	D120	5.9539
F7_D120(447)	F7_D120	D120	6.230437
F7_D120(447)	F7_D120	D120	6.024621
F7_D120(447)	F7_D120	D120	6.007645
F7_D120(447)	F7_D120	D120	6.362103
F7_D120(447)	F7_D120	D120	6.251909
F7_D120(447)	F7_D120	D120	6.231302
F7_D120(447)	F7_D120	D120	6.407333
F7_D120(447)	F7_D120	D120	6.407572
F7_D120(447)	F7_D120	D120	5.787852
F7_D120(447)	F7_D120	D120	6.187428
F7_D120(447)	F7_D120	D120	6.442727
F7_D120(447)	F7_D120	D120	6.362139
F7_D120(447)	F7_D120	D120	6.160804
F7_D120(447)	F7_D120	D120	6.238209
F7_D120(447)	F7_D120	D120	6.065226
F7_D120(447)	F7_D120	D120	6.311677
F7_D120(447)	F7_D120	D120	5.775813
F7_D120(447)	F7_D120	D120	6.218726
F7_D120(447)	F7_D120	D120	6.197576
F7_D120(447)	F7_D120	D120	6.306469
F7_D120(447)	F7_D120	D120	5.095205
F7_D120(447)	F7_D120	D120	6.374967
F7_D120(447)	F7_D120	D120	6.430571
F7_D120(447)	F7_D120	D120	6.242297
F7_D120(447)	F7_D120	D120	6.348521
F7_D120(447)	F7_D120	D120	6.27912
F7_D120(447)	F7_D120	D120	6.061617
F7_D120(447)	F7_D120	D120	6.111644
F7_D120(447)	F7_D120	D120	6.320419
F7_D120(447)	F7_D120	D120	6.341305
F7_D120(447)	F7_D120	D120	6.0335
F7_D120(447)	F7_D120	D120	5.947348
F7_D120(447)	F7_D120	D120	6.47984
F7_D120(447)	F7_D120	D120	6.072325
F7_D120(447)	F7_D120	D120	5.441962
F7_D120(447)	F7_D120	D120	6.408975
F7_D120(447)	F7_D120	D120	6.202838
F7_D120(447)	F7_D120	D120	5.645647
F7_D120(447)	F7_D120	D120	6.230363
F7_D120(447)	F7_D120	D120	5.992861
F7_D120(447)	F7_D120	D120	5.752964
F7_D120(447)	F7_D120	D120	4.479872
F7_D120(447)	F7_D120	D120	6.081227
F7_D120(447)	F7_D120	D120	5.861707
F7_D120(447)	F7_D120	D120	6.001281
F7_D120(447)	F7_D120	D120	5.934167
F7_D120(447)	F7_D120	D120	5.8082
F7_D120(447)	F7_D120	D120	5.819485
F7_D120(447)	F7_D120	D120	6.137956
F7_D120(447)	F7_D120	D120	6.167328
F7_D120(447)	F7_D120	D120	6.173604
F7_D120(447)	F7_D120	D120	6.033243
F7_D120(447)	F7_D120	D120	6.262719
F7_D120(447)	F7_D120	D120	6.294467
F7_D120(447)	F7_D120	D120	6.161948
F7_D240(590)	F7_D240	D240	6.348517
F7_D240(590)	F7_D240	D240	6.440643
F7_D240(590)	F7_D240	D240	6.186803
F7_D240(590)	F7_D240	D240	5.872784
F7_D240(590)	F7_D240	D240	6.011012
F7_D240(590)	F7_D240	D240	6.207771
F7_D240(590)	F7_D240	D240	5.625404
F7_D240(590)	F7_D240	D240	6.30852
F7_D240(590)	F7_D240	D240	6.408957
F7_D240(590)	F7_D240	D240	6.046044
F7_D240(590)	F7_D240	D240	6.112105
F7_D240(590)	F7_D240	D240	6.011504
F7_D240(590)	F7_D240	D240	6.137327
F7_D240(590)	F7_D240	D240	6.070084
F7_D240(590)	F7_D240	D240	5.476485
F7_D240(590)	F7_D240	D240	5.813611
F7_D240(590)	F7_D240	D240	6.064302
F7_D240(590)	F7_D240	D240	5.630425
F7_D240(590)	F7_D240	D240	6.000318
F7_D240(590)	F7_D240	D240	5.997608
F7_D240(590)	F7_D240	D240	5.942408
F7_D240(590)	F7_D240	D240	6.03426
F7_D240(590)	F7_D240	D240	6.122726
F7_D240(590)	F7_D240	D240	5.852629
F7_D240(590)	F7_D240	D240	6.243198
F7_D240(590)	F7_D240	D240	6.335467
F7_D240(590)	F7_D240	D240	5.789056
F7_D240(590)	F7_D240	D240	6.242473
F7_D240(590)	F7_D240	D240	6.142228
F7_D240(590)	F7_D240	D240	6.065044
F7_D240(590)	F7_D240	D240	5.75633
F7_D240(590)	F7_D240	D240	6.140274
F7_D240(590)	F7_D240	D240	5.871333
F7_D240(590)	F7_D240	D240	5.948842
F7_D240(590)	F7_D240	D240	6.130277
F7_D240(590)	F7_D240	D240	5.926148
F7_D240(590)	F7_D240	D240	6.363851
F7_D240(590)	F7_D240	D240	6.241268
F7_D240(590)	F7_D240	D240	6.126627
F7_D240(590)	F7_D240	D240	6.156119
F7_D240(590)	F7_D240	D240	6.180898
F7_D240(590)	F7_D240	D240	5.987801
F7_D240(590)	F7_D240	D240	6.149987
F7_D240(590)	F7_D240	D240	6.165373
F7_D240(590)	F7_D240	D240	6.181751
F7_D240(590)	F7_D240	D240	5.960479
F7_D240(590)	F7_D240	D240	6.308815
F7_D240(590)	F7_D240	D240	5.938363
F7_D240(590)	F7_D240	D240	6.050366
F7_D240(590)	F7_D240	D240	5.989078
F7_D240(590)	F7_D240	D240	6.030774
F7_D240(590)	F7_D240	D240	6.305941
F7_D240(590)	F7_D240	D240	6.232262
F7_D240(590)	F7_D240	D240	6.168656
F7_D240(590)	F7_D240	D240	5.749655
F7_D240(590)	F7_D240	D240	6.066236
F7_D240(590)	F7_D240	D240	6.213729
F7_D240(590)	F7_D240	D240	6.072683
F7_D240(590)	F7_D240	D240	6.019688
F7_D240(590)	F7_D240	D240	5.978816
F7_D240(590)	F7_D240	D240	5.996184
F7_D240(590)	F7_D240	D240	6.253752
F7_D240(590)	F7_D240	D240	6.490798
F7_D240(590)	F7_D240	D240	6.317354
F7_D240(590)	F7_D240	D240	5.76939
F7_D240(590)	F7_D240	D240	6.34294
F7_D240(590)	F7_D240	D240	6.587267
F7_D240(590)	F7_D240	D240	6.186494
F7_D240(590)	F7_D240	D240	6.324432
F7_D240(590)	F7_D240	D240	6.159104
F7_D240(590)	F7_D240	D240	6.068204
F7_D240(590)	F7_D240	D240	5.911873
F7_D240(590)	F7_D240	D240	6.505375
F7_D240(590)	F7_D240	D240	6.238142
F7_D240(590)	F7_D240	D240	6.447051
F7_D240(590)	F7_D240	D240	5.743071
F7_D240(590)	F7_D240	D240	6.260803
F7_D240(590)	F7_D240	D240	6.221477
F7_D240(590)	F7_D240	D240	6.011375
F7_D240(590)	F7_D240	D240	6.385772
F7_D240(590)	F7_D240	D240	6.33769
F7_D240(590)	F7_D240	D240	6.014783
F7_D240(590)	F7_D240	D240	6.32183
F7_D240(590)	F7_D240	D240	6.400622
F7_D240(590)	F7_D240	D240	6.366251
F7_D240(590)	F7_D240	D240	6.511972
F7_D240(590)	F7_D240	D240	6.291257
F7_D240(590)	F7_D240	D240	6.220642
F7_D240(590)	F7_D240	D240	5.954863
F7_D240(590)	F7_D240	D240	6.318514
F7_D240(590)	F7_D240	D240	6.32326
F7_D240(590)	F7_D240	D240	6.313859
F7_D240(590)	F7_D240	D240	5.732916
F7_D240(590)	F7_D240	D240	6.308348
F7_D240(590)	F7_D240	D240	6.125858
F7_D240(590)	F7_D240	D240	6.195739
F7_D240(590)	F7_D240	D240	6.157103
F7_D240(590)	F7_D240	D240	6.199973
F7_D240(590)	F7_D240	D240	6.436338
F7_D240(590)	F7_D240	D240	5.655129
F7_D240(590)	F7_D240	D240	6.164135
F7_D240(590)	F7_D240	D240	6.356182
F7_D240(590)	F7_D240	D240	6.337607
F7_D240(590)	F7_D240	D240	5.980254
F7_D240(590)	F7_D240	D240	6.064219
F7_D240(590)	F7_D240	D240	6.193578
F7_D240(590)	F7_D240	D240	6.276101
F7_D240(590)	F7_D240	D240	5.544817
F7_D240(590)	F7_D240	D240	6.317072
F7_D240(590)	F7_D240	D240	6.279863
F7_D240(590)	F7_D240	D240	5.838911
F7_D240(590)	F7_D240	D240	5.976669
F7_D240(590)	F7_D240	D240	5.796348
F7_D240(590)	F7_D240	D240	6.311091
F7_D240(590)	F7_D240	D240	6.178854
F7_D240(590)	F7_D240	D240	6.411779
F7_D240(590)	F7_D240	D240	6.108036
F7_D240(590)	F7_D240	D240	6.068432
F7_D240(590)	F7_D240	D240	6.274125
F7_D240(590)	F7_D240	D240	5.630325
F7_D240(590)	F7_D240	D240	6.268752
F7_D240(590)	F7_D240	D240	6.249385
F7_D240(590)	F7_D240	D240	6.058479
F7_D240(590)	F7_D240	D240	6.198229
F7_D240(590)	F7_D240	D240	6.186788
F7_D240(590)	F7_D240	D240	6.440464
F7_D240(590)	F7_D240	D240	6.008974
F7_D240(590)	F7_D240	D240	6.205665
F7_D240(590)	F7_D240	D240	6.006767
F7_D240(590)	F7_D240	D240	6.292917
F7_D240(590)	F7_D240	D240	5.988447
F7_D240(590)	F7_D240	D240	6.328029
F7_D240(590)	F7_D240	D240	5.843299
F7_D240(590)	F7_D240	D240	6.074645
F7_D240(590)	F7_D240	D240	6.160642
F7_D240(590)	F7_D240	D240	6.12872
F7_D240(590)	F7_D240	D240	5.626507
F7_D240(590)	F7_D240	D240	5.659589
F7_D240(590)	F7_D240	D240	6.439308
F7_D240(590)	F7_D240	D240	5.824764
F7_D240(590)	F7_D240	D240	5.725024
F7_D240(590)	F7_D240	D240	6.116601
F7_D240(590)	F7_D240	D240	5.390166
F7_D240(590)	F7_D240	D240	6.051622
F7_D240(590)	F7_D240	D240	6.089973
F7_D240(590)	F7_D240	D240	6.093385
