id	PCOA1	PCOA2	group1	group2
4464M	-0.217995451	0.176096841	F6_D120	F6
4465M	-0.195075877	0.137347646	F6_D120	F6
4468M	-0.190933464	0.170913047	F6_D120	F6
4469M	-0.226070247	0.074441391	F6_D120	F6
4471M	-0.23598408	0.103250637	F6_D120	F6
4472M	-0.205998332	0.121141809	F6_D120	F6
4474M	-0.150372843	-0.011310987	F6_D120	F6
4475M	-0.226422627	0.059282895	F6_D120	F6
4476M	-0.22230292	0.061124026	F6_D120	F6
4480M	-0.209803228	0.122888892	F6_D120	F6
4481M	-0.249829603	0.106500231	F6_D120	F6
4483M	-0.185919119	0.117530287	F6_D120	F6
4485M	-0.226361087	0.069260068	F6_D120	F6
4494M	-0.090327568	0.157036016	F6_D120	F6
4496M	-0.239006644	0.084766162	F6_D120	F6
4498M	-0.243845331	0.102255249	F6_D120	F6
4499M	-0.225153123	0.076753173	F6_D120	F6
4500M	-0.237120449	0.117682817	F6_D120	F6
4505M	-0.211161943	0.181794548	F6_D120	F6
4509M	-0.240338667	0.140979727	F6_D120	F6
4548M	-0.15260728	0.13896698	F6_D120	F6
4567M	-0.101115586	0.052119734	F6_D120	F6
4589M	-0.199841584	0.100166244	F6_D120	F6
4595M	-0.181591861	0.104564741	F6_D120	F6
4596M	-0.193057902	0.082638331	F6_D120	F6
4637M	-0.111864602	0.107834776	F6_D120	F6
4639M	-0.147944089	0.090967037	F6_D120	F6
4640M	-0.171838514	0.052254472	F6_D120	F6
4655M	-0.178450179	0.132061975	F6_D120	F6
4657M	-0.220970658	0.141964433	F6_D120	F6
4660M	-0.191959459	0.114009148	F6_D120	F6
4661M	-0.136344363	0.110383375	F6_D120	F6
4664M	-0.214190969	0.138952735	F6_D120	F6
4665M	-0.104311131	0.171743602	F6_D120	F6
4666M	-0.188232136	0.097164594	F6_D120	F6
4668M	-0.205651788	0.120479733	F6_D120	F6
4669M	-0.177634096	0.127124646	F6_D120	F6
4672M	-0.195439976	-0.034098213	F6_D120	F6
4675M	-0.203040542	0.174049015	F6_D120	F6
4676M	-0.203356473	0.113652085	F6_D120	F6
4679M	-0.163540593	0.150379611	F6_D120	F6
4680M	-0.196514146	0.049355888	F6_D120	F6
4681M	-0.152883914	0.141181607	F6_D120	F6
4685M	-0.146587329	0.107932759	F6_D120	F6
4686M	-0.026014711	0.090908856	F6_D120	F6
4689M	-0.146511713	0.153484423	F6_D120	F6
4690M	-0.138542121	0.139431053	F6_D120	F6
4692M	-0.13619671	0.114889127	F6_D120	F6
4693M	-0.201792001	0.126385212	F6_D120	F6
4694M	-0.122214314	0.081308732	F6_D120	F6
4697M	-0.138153223	0.061024643	F6_D120	F6
4699M	-0.113791382	0.083496848	F6_D120	F6
4702M	-0.18191872	0.151816626	F6_D120	F6
4704M	-0.190223425	0.121336739	F6_D120	F6
4706M	-0.166027057	0.11721917	F6_D120	F6
4708M	-0.155896711	0.142740372	F6_D120	F6
4710M	-0.15227097	0.106323083	F6_D120	F6
4711M	-0.086355754	0.140366443	F6_D120	F6
4720M	-0.155409473	0.082595824	F6_D120	F6
4721M	-0.129182983	0.160929863	F6_D120	F6
4724M	-0.164117794	0.134461742	F6_D120	F6
4726M	-0.186270604	0.115834911	F6_D120	F6
4732M	-0.154017714	0.168253325	F6_D120	F6
4744M	-0.212782118	0.169868373	F6_D120	F6
4754M	-0.166579701	0.131817716	F6_D120	F6
4759M	-0.189924302	0.123702516	F6_D120	F6
4767M	-0.061959438	0.094977272	F6_D120	F6
4768M	-0.19485674	0.098416679	F6_D120	F6
4770M	-0.16504453	0.11176956	F6_D120	F6
4779M	-0.030463107	0.090434702	F6_D120	F6
4781M	-0.133064177	0.121667265	F6_D120	F6
4783M	-0.198948895	0.105501278	F6_D120	F6
4785M	-0.153443609	0.171239011	F6_D120	F6
4786M	-0.208225713	0.053231246	F6_D120	F6
4792M	-0.190761938	0.12905133	F6_D120	F6
4796M	-0.148228519	0.091049853	F6_D120	F6
4797M	-0.124523388	0.109739365	F6_D120	F6
4798M	-0.11130687	0.069469275	F6_D120	F6
4816M	-0.184203588	0.003628153	F6_D120	F6
4818M	-0.159985487	0.118472709	F6_D120	F6
4820M	-0.207832952	0.051868986	F6_D120	F6
4822M	-0.206364221	0.087176071	F6_D120	F6
4824M	-0.216096816	0.082242318	F6_D120	F6
4825M	-0.067242196	0.105452665	F6_D120	F6
4829M	-0.09659724	0.067715829	F6_D120	F6
4832M	-0.235589062	0.103768956	F6_D120	F6
4840M	-0.17199643	0.083925272	F6_D120	F6
4842M	-0.216920886	0.107764894	F6_D120	F6
4844M	-0.161069328	0.140995516	F6_D120	F6
4846M	-0.18311836	0.097221951	F6_D120	F6
4847M	-0.251772155	0.084580691	F6_D120	F6
4850M	-0.207145829	0.044985166	F6_D120	F6
4856M	-0.157191932	0.062303773	F6_D120	F6
4862M	-0.208521881	0.08619126	F6_D120	F6
4864M	-0.214408614	0.066544124	F6_D120	F6
4867M	-0.171195436	0.040378676	F6_D120	F6
4872M	-0.238781874	0.093801993	F6_D120	F6
4878M	-0.185085893	0.020350497	F6_D120	F6
4880M	-0.196535337	0.072015123	F6_D120	F6
4882M	-0.191341627	0.052852285	F6_D120	F6
4883M	-0.233171021	0.07271499	F6_D120	F6
4888M	-0.208924217	0.089899218	F6_D120	F6
4889M	-0.218492366	0.092261818	F6_D120	F6
4890M	-0.165310264	0.089533714	F6_D120	F6
4892M	-0.190956904	0.069318384	F6_D120	F6
4894M	-0.174339523	0.088245675	F6_D120	F6
4903M	-0.152130808	0.05218403	F6_D120	F6
4904M	-0.213564452	0.114161013	F6_D120	F6
4905M	-0.1050335	0.099273253	F6_D120	F6
4908M	-0.181379772	0.05071293	F6_D120	F6
4909M	-0.113062021	0.087496351	F6_D120	F6
4910M	-0.209288075	0.177143922	F6_D120	F6
4916M	-0.196839085	0.104977179	F6_D120	F6
4917M	-0.196494357	0.112623467	F6_D120	F6
4920M	-0.11882101	0.104145548	F6_D120	F6
4922M	-0.189847644	0.100528996	F6_D120	F6
4924M	-0.137437319	0.065292986	F6_D120	F6
4926M	-0.125011506	0.107694202	F6_D120	F6
4930M	-0.192658497	0.107119082	F6_D120	F6
4936M	-0.237002241	0.093665206	F6_D120	F6
4939M	-0.141929034	0.109502098	F6_D120	F6
4940M	-0.225548477	0.044242137	F6_D120	F6
4942M	-0.21491611	0.080902982	F6_D120	F6
4947M	-0.21614641	0.073822336	F6_D120	F6
4948M	-0.14172852	0.167534712	F6_D120	F6
4949M	-0.179583006	0.088809663	F6_D120	F6
4950M	-0.179949564	0.092058358	F6_D120	F6
4951M	-0.172124854	0.081848125	F6_D120	F6
4952M	-0.08671985	0.112094333	F6_D120	F6
4954M	-0.182442911	0.090644886	F6_D120	F6
4958M	-0.12868197	0.048511869	F6_D120	F6
4960M	-0.200994743	0.04411658	F6_D120	F6
4961M	-0.234623564	0.107394795	F6_D120	F6
4962M	-0.186156572	0.130769471	F6_D120	F6
4963M	-0.220237127	0.119226798	F6_D120	F6
4964M	-0.238459264	0.088046308	F6_D120	F6
4968M	-0.203600006	0.1166176	F6_D120	F6
4971M	-0.238077873	0.105341328	F6_D120	F6
4972M	-0.14795879	0.180553895	F6_D120	F6
4974M	-0.154276023	0.139114925	F6_D120	F6
4975M	-0.193583433	0.142996612	F6_D120	F6
4976M	-0.216016538	0.137683676	F6_D120	F6
4977M	-0.164409773	0.049430479	F6_D120	F6
4978M	-0.150794171	0.093461039	F6_D120	F6
4979M	-0.242281541	0.075426742	F6_D120	F6
4980M	-0.201489477	-0.017901791	F6_D120	F6
4981M	-0.235994662	0.087684535	F6_D120	F6
4982M	-0.181029157	0.000319115	F6_D120	F6
4984M	-0.189906638	0.031533005	F6_D120	F6
4985M	-0.1953179	0.039093095	F6_D120	F6
4986M	-0.18908334	0.13019928	F6_D120	F6
4988M	-0.254696298	0.067184485	F6_D120	F6
4989M	-0.196395248	0.064008513	F6_D120	F6
4990M	-0.231034939	0.080169961	F6_D120	F6
4992M	-0.195650945	0.063170905	F6_D120	F6
4993M	-0.187213291	0.043695667	F6_D120	F6
4997M	-0.205760293	0.098805031	F6_D120	F6
5000M	-0.172203016	0.141859429	F6_D120	F6
5003M	-0.198784037	0.077465038	F6_D120	F6
5007M	-0.230562198	0.01335095	F6_D120	F6
5011M	-0.128132583	0.089197542	F6_D120	F6
5012M	-0.069215063	0.124019405	F6_D120	F6
5014M	-0.141235475	0.031358322	F6_D120	F6
5015M	-0.198538217	0.111498607	F6_D120	F6
5018M	-0.159519944	0.035992327	F6_D120	F6
5020M	-0.212810482	0.029115912	F6_D120	F6
5021M	-0.220562222	0.061578391	F6_D120	F6
5023M	-0.173871645	0.109698271	F6_D120	F6
5025M	-0.202157102	0.138534255	F6_D120	F6
5027M	-0.21675011	0.058489846	F6_D120	F6
5028M	-0.19971801	0.07633671	F6_D120	F6
5029M	-0.169430639	0.135544266	F6_D120	F6
5031M	-0.159265146	0.091326315	F6_D120	F6
5032M	-0.223460698	0.085134335	F6_D120	F6
5035M	-0.146158259	0.059771739	F6_D120	F6
5037M	-0.191537294	0.118654624	F6_D120	F6
5039M	-0.123408941	-0.056440386	F6_D120	F6
5046M	0.032981718	0.072971404	F6_D120	F6
5049M	-0.202752202	0.125243555	F6_D120	F6
5052M	-0.213571801	0.098988487	F6_D120	F6
5054M	-0.074307927	0.088157326	F6_D120	F6
5056M	-0.186020564	0.088587778	F6_D120	F6
5058M	-0.155445298	0.066350911	F6_D120	F6
5061M	-0.235428181	0.14230296	F6_D120	F6
5063M	-0.192632259	0.127914958	F6_D120	F6
5066M	-0.234040329	0.11416217	F6_D120	F6
5067M	-0.050309984	0.021204731	F6_D120	F6
5068M	-0.219799832	0.001657975	F6_D120	F6
5070M	-0.07352492	0.141161367	F6_D120	F6
5077M	-0.06369382	0.117472864	F6_D120	F6
4000F	-0.055854714	0.005020288	F6_D240	F6
4001F	-0.222737097	0.109733168	F6_D240	F6
4002F	-0.175524208	0.076674582	F6_D240	F6
4003F	-0.205581375	0.080972246	F6_D240	F6
4004F	-0.238531963	0.085607945	F6_D240	F6
4005F	-0.234429548	0.039245747	F6_D240	F6
4006F	-0.158618177	0.105178713	F6_D240	F6
4007F	-0.215486769	0.104509793	F6_D240	F6
4008F	-0.234772962	0.101909198	F6_D240	F6
4009F	-0.249521807	0.153809094	F6_D240	F6
4010F	-0.208882649	0.009299287	F6_D240	F6
4012F	-0.212782456	0.115934035	F6_D240	F6
4013F	-0.207239195	0.079348624	F6_D240	F6
4014F	-0.213081042	0.130722291	F6_D240	F6
4015F	-0.188037677	0.148925392	F6_D240	F6
4016F	-0.213835563	0.056104553	F6_D240	F6
4018F	-0.238323292	0.092414103	F6_D240	F6
4019F	-0.22206537	0.135682875	F6_D240	F6
4022F	-0.238304318	0.112692191	F6_D240	F6
4023F	-0.200050336	0.037680837	F6_D240	F6
4024F	-0.219253011	0.113406991	F6_D240	F6
4025F	-0.185445973	0.133525799	F6_D240	F6
4026F	-0.231152972	0.11070091	F6_D240	F6
4028F	-0.232887844	0.082122257	F6_D240	F6
4029F	-0.243119115	0.074701107	F6_D240	F6
4030F	-0.226379461	0.108780599	F6_D240	F6
4033F	-0.232517459	0.100613541	F6_D240	F6
4034F	-0.240244293	0.091061985	F6_D240	F6
4035F	-0.227470646	0.029014505	F6_D240	F6
4036F	-0.228404498	0.074723256	F6_D240	F6
4037F	-0.228246557	0.065009638	F6_D240	F6
4038F	-0.236821798	0.050711153	F6_D240	F6
4040F	-0.225660889	0.061248266	F6_D240	F6
4041F	-0.245850161	0.108838505	F6_D240	F6
4043F	-0.216316495	0.120809103	F6_D240	F6
4044F	-0.221726815	0.091970849	F6_D240	F6
4045F	-0.209582685	0.076005148	F6_D240	F6
4046F	-0.204636908	0.188765317	F6_D240	F6
4047F	-0.221046292	0.103381136	F6_D240	F6
4048F	-0.230843454	0.120122897	F6_D240	F6
4049F	-0.235723584	0.081531743	F6_D240	F6
4050F	-0.216498911	0.024350053	F6_D240	F6
4051F	-0.251042732	0.140569816	F6_D240	F6
4052F	-0.216382286	0.104709157	F6_D240	F6
4053F	-0.229397004	0.065994916	F6_D240	F6
4054F	-0.251219145	0.092598711	F6_D240	F6
4055F	-0.235694881	0.158262473	F6_D240	F6
4056F	-0.25493098	0.099016951	F6_D240	F6
4057F	-0.240990966	0.157398406	F6_D240	F6
4058F	-0.211653212	0.126288592	F6_D240	F6
4059F	-0.251446285	0.161567316	F6_D240	F6
4060F	-0.209021473	0.076392057	F6_D240	F6
4062F	-0.201792643	0.091797699	F6_D240	F6
4063F	-0.247111699	0.147103331	F6_D240	F6
4064F	-0.241514984	0.087981035	F6_D240	F6
4066F	-0.225747148	0.089179608	F6_D240	F6
4068F	-0.233124409	0.015158454	F6_D240	F6
4069F	-0.169527388	0.112531924	F6_D240	F6
4070F	-0.221849087	0.116762966	F6_D240	F6
4072F	-0.227151164	0.083519617	F6_D240	F6
4075F	-0.180594569	0.125418041	F6_D240	F6
4076F	-0.24020149	0.022373486	F6_D240	F6
4080F	-0.052965068	0.04666254	F6_D240	F6
4082F	-0.247460726	0.10718024	F6_D240	F6
4085F	-0.235288483	0.13097493	F6_D240	F6
4086F	-0.216542564	0.146722423	F6_D240	F6
4088F	-0.236427133	0.101607271	F6_D240	F6
4090F	-0.220021739	0.063733915	F6_D240	F6
4091F	-0.210416593	0.104533644	F6_D240	F6
4092F	-0.22670629	0.075967798	F6_D240	F6
4094F	-0.237225835	0.108024338	F6_D240	F6
4095F	-0.222666563	0.134121423	F6_D240	F6
4096F	-0.199550402	0.098847321	F6_D240	F6
4098F	-0.171832389	0.035494876	F6_D240	F6
4101F	-0.239715426	0.094559006	F6_D240	F6
4102F	-0.237794492	0.060810946	F6_D240	F6
4103F	-0.246526336	0.097951002	F6_D240	F6
4109F	-0.220642124	0.086566506	F6_D240	F6
4110F	-0.207297086	0.116173422	F6_D240	F6
4111F	-0.221935637	0.078336867	F6_D240	F6
4113F	-0.158420115	0.065433782	F6_D240	F6
4114F	-0.244225965	0.137945488	F6_D240	F6
4116F	-0.227041831	0.117289953	F6_D240	F6
4117F	-0.226051798	0.08297769	F6_D240	F6
4118F	-0.219767039	0.157686838	F6_D240	F6
4119F	-0.241928726	0.094549749	F6_D240	F6
4120F	-0.18329962	0.141189195	F6_D240	F6
4121F	-0.224377347	0.094792341	F6_D240	F6
4122F	-0.214511447	0.066197362	F6_D240	F6
4123F	-0.224710748	0.168365042	F6_D240	F6
4126F	-0.249374995	0.126866045	F6_D240	F6
4127F	-0.245747321	0.119779776	F6_D240	F6
4128F	-0.114844157	-0.007030866	F6_D240	F6
4129F	-0.180607997	0.113456439	F6_D240	F6
4130F	-0.184231708	0.106044669	F6_D240	F6
4131F	-0.22785013	0.069140495	F6_D240	F6
4133F	-0.223010983	0.056844277	F6_D240	F6
4134F	-0.205718687	0.088936587	F6_D240	F6
4135F	-0.179122516	0.125937134	F6_D240	F6
4137F	-0.229156471	0.104564123	F6_D240	F6
4138F	-0.209632992	0.108155378	F6_D240	F6
4139F	-0.185253761	0.065211203	F6_D240	F6
4140F	-0.22224615	0.102015441	F6_D240	F6
4141F	-0.209100391	0.117195571	F6_D240	F6
4142F	-0.217915092	0.097229728	F6_D240	F6
4143F	-0.210300393	0.129092366	F6_D240	F6
4144F	-0.226703447	0.042773669	F6_D240	F6
4147F	-0.214120652	0.167316022	F6_D240	F6
4148F	-0.202541729	0.073114753	F6_D240	F6
4149F	-0.15095655	0.078973304	F6_D240	F6
4150F	-0.210973884	0.101635773	F6_D240	F6
4153F	-0.206222506	0.104425343	F6_D240	F6
4155F	-0.148414526	0.148638374	F6_D240	F6
4156F	-0.238146631	0.106078401	F6_D240	F6
4157F	-0.24164656	0.054229379	F6_D240	F6
4158F	-0.240118381	0.084364899	F6_D240	F6
4159F	-0.213909484	0.087005624	F6_D240	F6
4160F	-0.207474451	0.083869629	F6_D240	F6
4161F	-0.164066922	-0.08425716	F6_D240	F6
4162F	-0.213951355	0.088983471	F6_D240	F6
4164F	-0.183302704	0.140013704	F6_D240	F6
4165F	-0.251012252	0.126690285	F6_D240	F6
4167F	-0.203083403	0.100010272	F6_D240	F6
4169F	-0.132034652	0.105027338	F6_D240	F6
4173F	-0.243998068	0.105898221	F6_D240	F6
4175F	-0.19671298	0.085236952	F6_D240	F6
4177F	-0.201150531	0.099473543	F6_D240	F6
4178F	-0.220472636	0.074677166	F6_D240	F6
4181F	-0.248181017	0.08944235	F6_D240	F6
4182F	-0.180571824	0.001919278	F6_D240	F6
4185F	-0.235071374	0.055959267	F6_D240	F6
4186F	-0.235514593	0.127117443	F6_D240	F6
4187F	-0.218656832	0.11358103	F6_D240	F6
4188F	-0.228277268	0.108070569	F6_D240	F6
4189F	-0.182684012	0.119603915	F6_D240	F6
4191F	-0.145894585	0.116434637	F6_D240	F6
4193F	-0.243248107	0.140849729	F6_D240	F6
4207F	-0.222138962	0.106370524	F6_D240	F6
4208F	-0.1009954	0.117161178	F6_D240	F6
4209F	-0.226565543	0.066548643	F6_D240	F6
4211F	-0.190909145	0.092323477	F6_D240	F6
4212F	-0.209697561	0.073708655	F6_D240	F6
4213F	-0.17907647	0.135457946	F6_D240	F6
4214F	-0.202530934	0.069251242	F6_D240	F6
4215F	-0.162488467	0.004825484	F6_D240	F6
4216F	-0.190421451	0.083369315	F6_D240	F6
4217F	-0.194389755	0.082701141	F6_D240	F6
4218F	-0.173814643	0.119756708	F6_D240	F6
4219F	-0.214721125	0.112110992	F6_D240	F6
4221F	-0.195212671	0.10135217	F6_D240	F6
4222F	-0.200570191	0.118020211	F6_D240	F6
4223F	-0.175808893	0.150161808	F6_D240	F6
4225F	-0.211013481	0.064711929	F6_D240	F6
4226F	-0.241262841	0.118183108	F6_D240	F6
4230F	-0.206493188	0.065360894	F6_D240	F6
4231F	-0.186299541	0.128521079	F6_D240	F6
4233F	-0.214083769	0.110122196	F6_D240	F6
4234F	-0.239892964	0.148119995	F6_D240	F6
4235F	-0.216301353	0.11188934	F6_D240	F6
4236F	-0.231551561	0.100266312	F6_D240	F6
4237F	-0.152191991	0.162479537	F6_D240	F6
4238F	-0.210262133	0.105695285	F6_D240	F6
4239F	-0.112514315	0.118115664	F6_D240	F6
4240F	-0.243377518	0.109634846	F6_D240	F6
4248F	-0.214003503	0.120695156	F6_D240	F6
4249F	-0.233089685	0.106394084	F6_D240	F6
4253F	-0.203961065	0.099326963	F6_D240	F6
4254F	-0.228844085	0.077892527	F6_D240	F6
4256F	-0.207908914	0.089505114	F6_D240	F6
4258F	-0.242733796	0.05665983	F6_D240	F6
4262F	-0.209246209	-0.005985667	F6_D240	F6
4264F	-0.238518211	0.174531129	F6_D240	F6
4267F	-0.252029589	0.083062556	F6_D240	F6
4268F	-0.231395579	0.084961212	F6_D240	F6
4269F	-0.246867584	0.107041113	F6_D240	F6
4271F	-0.186167964	0.080191377	F6_D240	F6
4274F	-0.168461853	0.09502784	F6_D240	F6
4275F	-0.232211725	0.094081598	F6_D240	F6
4276F	-0.198824772	0.127097823	F6_D240	F6
4277F	-0.233053189	0.085437821	F6_D240	F6
4278F	-0.213288846	-0.014292038	F6_D240	F6
4279F	-0.170201262	0.10047628	F6_D240	F6
4281F	-0.207023398	0.142525063	F6_D240	F6
4284F	-0.227613629	0.094278829	F6_D240	F6
4286F	-0.135531015	0.055260104	F6_D240	F6
4287F	-0.124047354	0.038051066	F6_D240	F6
4288F	-0.196419557	0.049865182	F6_D240	F6
4290F	-0.218277439	0.043158437	F6_D240	F6
4293F	-0.10708838	0.085799484	F6_D240	F6
4294F	-0.226719756	0.144188355	F6_D240	F6
4296F	-0.183105972	0.110623129	F6_D240	F6
4297F	-0.211307728	0.109340874	F6_D240	F6
4298F	-0.205175027	0.148647625	F6_D240	F6
4304F	-0.167494698	0.062828988	F6_D240	F6
4306F	-0.207696436	0.080750539	F6_D240	F6
4308F	-0.241966217	0.113979983	F6_D240	F6
4310F	-0.227399904	0.112153775	F6_D240	F6
4313F	-0.241518319	0.137067549	F6_D240	F6
4315F	-0.2347137	0.091288639	F6_D240	F6
4317F	-0.230189474	0.142124041	F6_D240	F6
4321F	-0.236682048	0.070827373	F6_D240	F6
4323F	-0.193457589	0.122421457	F6_D240	F6
4325F	-0.230521214	0.074695112	F6_D240	F6
4326F	-0.239751849	0.11514216	F6_D240	F6
4327F	-0.16775818	0.097553075	F6_D240	F6
4328F	-0.171898382	0.090306268	F6_D240	F6
4329F	-0.240439511	0.074905388	F6_D240	F6
4330F	-0.241159332	0.132339213	F6_D240	F6
4331F	-0.219506513	0.084327936	F6_D240	F6
4332F	-0.232533501	0.085534604	F6_D240	F6
4333F	-0.230309251	0.116592838	F6_D240	F6
4334F	-0.248914564	0.066346972	F6_D240	F6
4335F	-0.224941533	0.116508017	F6_D240	F6
4336F	-0.19479055	0.101671435	F6_D240	F6
4337F	-0.153959007	0.094549835	F6_D240	F6
4338F	-0.235111089	0.095795572	F6_D240	F6
4340F	-0.230497807	0.0831352	F6_D240	F6
4341F	-0.23465949	0.147895993	F6_D240	F6
4342F	-0.222177883	0.114705829	F6_D240	F6
4343F	-0.229713894	0.141412531	F6_D240	F6
4344F	-0.249674063	0.140656092	F6_D240	F6
4345F	-0.21958342	0.112183892	F6_D240	F6
4346F	-0.25116439	0.072657899	F6_D240	F6
4347F	-0.211127501	0.139138645	F6_D240	F6
4348F	-0.220532565	0.126095443	F6_D240	F6
4349F	-0.23722624	0.140236969	F6_D240	F6
4350F	-0.200345798	0.135778122	F6_D240	F6
4351F	-0.203834845	0.063952747	F6_D240	F6
4353F	-0.243789933	0.125044402	F6_D240	F6
4355F	-0.214014138	0.138155883	F6_D240	F6
4356F	-0.163679847	0.070249734	F6_D240	F6
4357F	-0.231686803	0.098521155	F6_D240	F6
4358F	0.134787437	-0.035900824	F6_D240	F6
4359F	-0.231373821	0.07210188	F6_D240	F6
4360F	-0.237965362	0.105044312	F6_D240	F6
4361F	-0.242526576	0.105102147	F6_D240	F6
4364F	-0.234206012	0.084283094	F6_D240	F6
4366F	-0.203803779	0.097593762	F6_D240	F6
4369F	-0.246006094	0.09850554	F6_D240	F6
4372F	-0.192446429	0.058617024	F6_D240	F6
4373F	-0.180495941	-0.014228648	F6_D240	F6
4374F	-0.088133584	0.107584793	F6_D240	F6
4375F	-0.25508073	0.115424757	F6_D240	F6
4377F	-0.23079502	0.097878855	F6_D240	F6
4378F	-0.233294455	0.093019983	F6_D240	F6
4379F	-0.218164936	0.083150669	F6_D240	F6
4381F	-0.22965207	0.07390976	F6_D240	F6
4382F	-0.249579406	0.105645683	F6_D240	F6
4384F	-0.224521775	0.005616406	F6_D240	F6
4385F	-0.248371048	0.14610782	F6_D240	F6
4388F	-0.25277838	0.075126739	F6_D240	F6
4389F	-0.181484124	0.017466432	F6_D240	F6
4390F	-0.141047784	0.093078476	F6_D240	F6
4392F	-0.222681607	0.131284517	F6_D240	F6
4393F	-0.239116064	0.110879767	F6_D240	F6
4394F	-0.222041795	0.123026775	F6_D240	F6
4395F	-0.23814331	0.100210196	F6_D240	F6
4396F	-0.225643863	0.138153708	F6_D240	F6
4399F	-0.235193041	0.056870368	F6_D240	F6
4400F	-0.213481323	0.160753733	F6_D240	F6
4401F	-0.237537122	0.101136781	F6_D240	F6
4402F	-0.191169637	0.065254959	F6_D240	F6
4404F	-0.17522275	0.090821883	F6_D240	F6
4406F	-0.187124072	0.126616478	F6_D240	F6
4407F	-0.206593399	0.051562173	F6_D240	F6
4408F	-0.167471915	0.130448032	F6_D240	F6
4410F	-0.202904908	0.042373087	F6_D240	F6
4411F	-0.189747493	0.166597606	F6_D240	F6
4412F	-0.214320404	0.083571364	F6_D240	F6
4413F	-0.240242497	0.061015286	F6_D240	F6
4414F	-0.236870826	0.064601079	F6_D240	F6
4416F	-0.190399613	0.084799445	F6_D240	F6
4420F	-0.205250283	0.094251304	F6_D240	F6
4424F	-0.168209955	0.064465929	F6_D240	F6
4426F	-0.156955568	0.103745182	F6_D240	F6
4428F	-0.08842241	0.075100374	F6_D240	F6
4429F	-0.236828002	0.083824994	F6_D240	F6
4430F	-0.194557792	0.004582986	F6_D240	F6
4432F	-0.197393091	0.077282029	F6_D240	F6
4434F	-0.224155082	0.084244803	F6_D240	F6
4436F	-0.20326368	0.058901114	F6_D240	F6
4445F	-0.190837827	0.082250965	F6_D240	F6
4450F	-0.202391674	0.081660112	F6_D240	F6
4452F	-0.209863459	0.117569281	F6_D240	F6
4453F	-0.205743138	0.089652444	F6_D240	F6
4457F	-0.232115357	0.089689074	F6_D240	F6
4458F	-0.237996231	0.055309399	F6_D240	F6
4460F	-0.222052304	0.106475022	F6_D240	F6
4462F	-0.243063864	0.070951815	F6_D240	F6
4465F	-0.234175108	0.111141302	F6_D240	F6
4468F	-0.227581366	0.105846985	F6_D240	F6
4469F	-0.194268673	0.04783145	F6_D240	F6
4471F	-0.210254447	0.071840258	F6_D240	F6
4472F	-0.187502402	0.104580731	F6_D240	F6
4473F	-0.138256536	0.066263905	F6_D240	F6
4476F	-0.212447461	0.090149197	F6_D240	F6
4479F	-0.241725064	0.078583256	F6_D240	F6
4480F	-0.178050897	-0.051683043	F6_D240	F6
4481F	-0.242410563	0.10687012	F6_D240	F6
4483F	-0.18572713	0.051202181	F6_D240	F6
4493F	-0.21184754	0.099412789	F6_D240	F6
4496F	-0.175450362	0.077878127	F6_D240	F6
4499F	-0.205229549	0.138676092	F6_D240	F6
4500F	-0.229890511	0.106564952	F6_D240	F6
4502F	-0.13191834	-0.069284124	F6_D240	F6
4504F	-0.167384541	0.091256444	F6_D240	F6
4505F	-0.240234316	0.11759124	F6_D240	F6
4508F	-0.178648058	0.097631385	F6_D240	F6
4509F	-0.215577342	0.000368321	F6_D240	F6
4510F	-0.19545614	0.101213693	F6_D240	F6
4513F	-0.12858893	0.103182724	F6_D240	F6
4514F	-0.166754664	0.082901085	F6_D240	F6
4518F	-0.186348781	0.106357749	F6_D240	F6
4519F	-0.15787205	-0.0608001	F6_D240	F6
4522F	-0.144382394	0.012256877	F6_D240	F6
4523F	-0.195509494	0.092816505	F6_D240	F6
4525F	-0.22163689	0.105172438	F6_D240	F6
4530F	-0.18023344	0.079407292	F6_D240	F6
4532F	-0.18915847	0.070901615	F6_D240	F6
4534F	-0.169445472	0.07745396	F6_D240	F6
4546F	-0.21848712	0.119333247	F6_D240	F6
4552F	-0.216767315	0.111439267	F6_D240	F6
4554F	-0.164522744	0.120400886	F6_D240	F6
4556F	-0.238981237	0.146171441	F6_D240	F6
4560F	-0.225304598	0.123510464	F6_D240	F6
4563F	-0.222570651	0.109912145	F6_D240	F6
4580F	-0.172285907	0.132030322	F6_D240	F6
4582F	-0.237385176	0.127802367	F6_D240	F6
4588F	-0.219964397	0.10105093	F6_D240	F6
