DS	TAX	HER1	HER2	LEVEL
CC	Otu17466	0.0813 	0.0813 	OTUs
CC	Otu9116	0.0812 	0.0806 	OTUs
CC	Otu8243	0.0812 	0.0809 	OTUs
CC	Otu10643	0.0811 	0.0811 	OTUs
CC	Otu9364	0.0811 	0.0811 	OTUs
CC	Otu9157	0.0811 	0.0811 	OTUs
CC	Otu26637	0.0809 	0.0712 	OTUs
CC	Otu21377	0.0807 	0.0806 	OTUs
CC	Otu29945	0.0804 	0.0804 	OTUs
CC	Otu8988	0.0804 	0.0697 	OTUs
CC	Otu31054	0.0803 	0.0595 	OTUs
CC	Otu6988	0.0803 	0.0538 	OTUs
CC	Otu10308	0.0801 	0.0578 	OTUs
CC	Otu430	0.0800 	0.0800 	OTUs
CC	Otu7007	0.0800 	0.0755 	OTUs
CC	Otu9536	0.0799 	0.0685 	OTUs
CC	Otu8673	0.0799 	0.0547 	OTUs
CC	Otu10916	0.0797 	0.0797 	OTUs
CC	Otu21491	0.0797 	0.0797 	OTUs
CC	Otu175	0.0796 	0.0552 	OTUs
CC	Otu15771	0.0793 	0.0793 	OTUs
CC	Otu2033	0.0792 	0.0792 	OTUs
CC	Bacteria.Tenericutes.Mollicutes.Acholeplasmatales	0.0791 	0.0730 	Order
CC	Otu7789	0.0790 	0.0662 	OTUs
CC	Otu6986	0.0790 	0.0790 	OTUs
CC	Otu29127	0.0790 	0.0789 	OTUs
CC	Otu1296	0.0789 	0.0764 	OTUs
CC	Otu1547	0.0788 	0.0788 	OTUs
CC	Otu3124	0.0786 	0.0420 	OTUs
CC	Otu9336	0.0786 	0.0542 	OTUs
CC	Otu9046	0.0786 	0.0786 	OTUs
CC	Otu10580	0.0785 	0.0765 	OTUs
CC	Otu7000	0.0784 	0.0454 	OTUs
CC	Otu608	0.0784 	0.0784 	OTUs
CC	Otu8745	0.0784 	0.0783 	OTUs
CC	Otu17165	0.0781 	0.0781 	OTUs
CC	Otu110	0.0780 	0.0771 	OTUs
CC	Otu1569	0.0776 	0.0776 	OTUs
CC	Otu11052	0.0771 	0.0403 	OTUs
CC	Bacteria.Fusobacteria	0.0771 	0.0231 	Phylum
CC	Bacteria.Fusobacteria.Fusobacteriia	0.0771 	0.0231 	Class
CC	Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales	0.0771 	0.0231 	Order
CC	Otu1119	0.0771 	0.0771 	OTUs
CC	Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales.Fusobacteriaceae	0.0770 	0.0231 	Family
CC	Otu16147	0.0769 	0.0603 	OTUs
CC	Otu8697	0.0767 	0.0500 	OTUs
CC	Otu7880	0.0767 	0.0723 	OTUs
CC	Otu19674	0.0766 	0.0766 	OTUs
CC	Otu12400	0.0766 	0.0766 	OTUs
CC	Otu7036	0.0766 	0.0725 	OTUs
CC	Otu9034	0.0765 	0.0746 	OTUs
CC	Otu146	0.0764 	0.0764 	OTUs
CC	Otu7794	0.0764 	0.0764 	OTUs
CC	Otu16286	0.0762 	0.0762 	OTUs
CC	Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Ruminococcus.Ruminococcus_gnavus	0.0761 	0.0761 	Species
CC	Otu16242	0.0760 	0.0761 	OTUs
CC	Otu8892	0.0759 	0.0759 	OTUs
CC	Otu26683	0.0759 	0.0759 	OTUs
CC	Otu15730	0.0759 	0.0758 	OTUs
CC	Otu23490	0.0758 	0.0758 	OTUs
CC	Otu28430	0.0758 	0.0739 	OTUs
CC	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.S24.7	0.0756 	0.0724 	Family
CC	Otu497	0.0755 	0.0755 	OTUs
CC	Otu15861	0.0754 	0.0754 	OTUs
CC	Otu8846	0.0754 	0.0672 	OTUs
CC	Bacteria.Tenericutes.Mollicutes.RF39	0.0753 	0.0753 	Order
CC	Otu667	0.0751 	0.0751 	OTUs
CC	Otu601	0.0750 	0.0750 	OTUs
CC	Otu1107	0.0748 	0.0496 	OTUs
CC	Otu213	0.0748 	0.0748 	OTUs
CC	Otu7822	0.0744 	0.0415 	OTUs
CC	Otu12480	0.0743 	0.0679 	OTUs
CC	Otu15928	0.0742 	0.0742 	OTUs
CC	Otu9696	0.0741 	0.0723 	OTUs
CC	Otu1358	0.0740 	0.0741 	OTUs
CC	Otu7828	0.0740 	0.0740 	OTUs
CC	Otu16384	0.0739 	0.0728 	OTUs
CC	Otu29900	0.0739 	0.0739 	OTUs
CC	Otu10375	0.0738 	0.0738 	OTUs
CC	Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Collinsella	0.0738 	0.0692 	Genus
CC	Otu10228	0.0738 	0.0467 	OTUs
CC	Otu275	0.0737 	0.0516 	OTUs
CC	Otu10713	0.0737 	0.0737 	OTUs
CC	Otu15773	0.0735 	0.0735 	OTUs
CC	Otu17010	0.0733 	0.0508 	OTUs
CC	Otu743	0.0733 	0.0733 	OTUs
CC	Otu508	0.0733 	0.0576 	OTUs
CC	Otu7146	0.0732 	0.0732 	OTUs
CC	Otu653	0.0728 	0.0690 	OTUs
CC	Bacteria.Bacteroidetes.Bacteroidia	0.0728 	0.0595 	Class
CC	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales	0.0728 	0.0595 	Order
CC	Otu42	0.0728 	0.0727 	OTUs
CC	Otu10217	0.0727 	0.0727 	OTUs
CC	Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae	0.0726 	0.0636 	Family
CC	Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales	0.0726 	0.0635 	Order
CC	Otu9331	0.0724 	0.0724 	OTUs
CC	Bacteria.Firmicutes.Clostridia.Clostridiales.Mogibacteriaceae.Mogibacterium	0.0722 	0.0665 	Genus
CC	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Odoribacteraceae.Butyricimonas	0.0721 	0.0472 	Genus
CC	Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales.Fusobacteriaceae.Fusobacterium	0.0721 	0.0268 	Genus
CC	Bacteria.Bacteroidetes	0.0721 	0.0586 	Phylum
CC	Otu8688	0.0720 	0.0690 	OTUs
CC	Otu7648	0.0720 	0.0607 	OTUs
CC	Otu599	0.0720 	0.0330 	OTUs
CC	Otu13468	0.0719 	0.0591 	OTUs
CC	Otu711	0.0718 	0.0718 	OTUs
CC	Otu8984	0.0716 	0.0716 	OTUs
CC	Otu8883	0.0715 	0.0715 	OTUs
CC	Otu1148	0.0715 	0.0630 	OTUs
CC	Otu7001	0.0710 	0.0710 	OTUs
CC	Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae.Eubacterium	0.0710 	0.0710 	Genus
CC	Otu9549	0.0709 	0.0709 	OTUs
CC	Otu8921	0.0708 	0.0708 	OTUs
CC	Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Ruminococcus	0.0708 	0.0708 	Genus
CC	Otu9002	0.0706 	0.0693 	OTUs
CC	Otu15864	0.0703 	0.0449 	OTUs
CC	Otu22451	0.0703 	0.0533 	OTUs
CC	Otu7044	0.0702 	0.0702 	OTUs
CC	Otu7879	0.0702 	0.0702 	OTUs
CC	Otu7810	0.0698 	0.0697 	OTUs
CC	Otu16074	0.0695 	0.0695 	OTUs
CC	Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Oxalobacteraceae.Oxalobacter	0.0692 	0.0692 	Genus
CC	Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Oxalobacteraceae.Oxalobacter.Oxalobacter_formigenes	0.0692 	0.0692 	Species
CC	Otu279	0.0692 	0.0692 	OTUs
CC	Otu9823	0.0692 	0.0692 	OTUs
CC	Otu11504	0.0692 	0.0692 	OTUs
CC	Otu359	0.0691 	0.0479 	OTUs
CC	Otu16100	0.0690 	0.0635 	OTUs
CC	Otu16032	0.0690 	0.0500 	OTUs
CC	Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Coprococcus.Coprococcus_catus	0.0689 	0.0689 	Species
CC	Otu15727	0.0689 	0.0689 	OTUs
CC	Otu7230	0.0688 	0.0659 	OTUs
CC	Otu11837	0.0688 	0.0688 	OTUs
CC	Otu513	0.0683 	0.0550 	OTUs
CC	Otu9959	0.0683 	0.0269 	OTUs
CC	Otu15812	0.0682 	0.0682 	OTUs
CC	Otu7540	0.0682 	0.0636 	OTUs
CC	Otu16385	0.0680 	0.0680 	OTUs
CC	Otu27676	0.0678 	0.0678 	OTUs
CC	Otu7695	0.0677 	0.0676 	OTUs
CC	Otu10509	0.0677 	0.0677 	OTUs
CC	Otu9195	0.0676 	0.0226 	OTUs
CC	Bacteria.Proteobacteria.Gammaproteobacteria.Pasteurellales.Pasteurellaceae.Aggregatibacter	0.0676 	0.0676 	Genus
CC	Otu26080	0.0676 	0.0643 	OTUs
CC	Otu7841	0.0675 	0.0675 	OTUs
CC	Otu15922	0.0675 	0.0675 	OTUs
CC	Otu11066	0.0674 	0.0674 	OTUs
CC	Otu29930	0.0671 	0.0499 	OTUs
CC	Otu9676	0.0670 	0.0604 	OTUs
CC	Otu4819	0.0667 	0.0667 	OTUs
CC	Otu9792	0.0666 	0.0533 	OTUs
CC	Otu26258	0.0665 	0.0603 	OTUs
CC	Otu14996	0.0663 	0.0663 	OTUs
CC	Otu697	0.0660 	0.0604 	OTUs
CC	Otu648	0.0659 	0.0313 	OTUs
CC	Otu7825	0.0658 	0.0658 	OTUs
CC	Otu7768	0.0655 	0.0655 	OTUs
CC	Otu795	0.0655 	0.0655 	OTUs
CC	Otu15859	0.0653 	0.0653 	OTUs
CC	Otu68	0.0652 	0.0653 	OTUs
CC	Bacteria.TM7	0.0650 	0.0650 	Phylum
CC	Bacteria.TM7.TM7.3	0.0650 	0.0650 	Class
CC	Otu9922	0.0650 	0.0497 	OTUs
CC	Otu655	0.0650 	0.0650 	OTUs
CC	Otu568	0.0649 	0.0512 	OTUs
CC	Otu280	0.0647 	0.0647 	OTUs
CC	Otu29224	0.0644 	0.0644 	OTUs
CC	Otu9862	0.0644 	0.0592 	OTUs
CC	Otu15843	0.0644 	0.0520 	OTUs
CC	Otu1111	0.0641 	0.0641 	OTUs
CC	Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales.Succinivibrionaceae.Anaerobiospirillum	0.0640 	0.0542 	Genus
CC	Otu22354	0.0640 	0.0542 	OTUs
CC	Otu142	0.0639 	0.0551 	OTUs
CC	Otu199	0.0639 	0.0371 	OTUs
CC	Otu17782	0.0639 	0.0462 	OTUs
CC	Otu31505	0.0639 	0.0638 	OTUs
CC	Otu8881	0.0638 	0.0638 	OTUs
CC	Otu16098	0.0637 	0.0473 	OTUs
CC	Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae.Eubacterium.Eubacterium_biforme	0.0635 	0.0636 	Species
CC	Otu113	0.0635 	0.0636 	OTUs
CC	Otu867	0.0633 	0.0633 	OTUs
CC	Otu7836	0.0633 	0.0633 	OTUs
CC	Otu16013	0.0632 	0.0632 	OTUs
CC	Otu16549	0.0630 	0.0629 	OTUs
CC	Otu1321	0.0627 	0.0443 	OTUs
CC	Otu90	0.0627 	0.0627 	OTUs
CC	Otu27475	0.0623 	0.0564 	OTUs
CC	Otu28442	0.0623 	0.0623 	OTUs
CC	Otu8813	0.0620 	0.0620 	OTUs
CC	Otu628	0.0619 	0.0446 	OTUs
CC	Otu10613	0.0618 	0.0618 	OTUs
CC	Otu231	0.0614 	0.0580 	OTUs
CC	Otu1536	0.0614 	0.0416 	OTUs
CC	Otu917	0.0614 	0.0435 	OTUs
CC	Otu11653	0.0613 	0.0613 	OTUs
CC	Otu10494	0.0613 	0.0613 	OTUs
CC	Otu10592	0.0611 	0.0611 	OTUs
CC	Otu9159	0.0608 	0.0479 	OTUs
CC	Otu8755	0.0608 	0.0379 	OTUs
CC	Otu7584	0.0607 	0.0608 	OTUs
CC	Otu9222	0.0607 	0.0534 	OTUs
CC	Otu569	0.0606 	0.0573 	OTUs
CC	Otu15713	0.0606 	0.0606 	OTUs
CC	Otu15848	0.0603 	0.0466 	OTUs
CC	Otu9318	0.0602 	0.0602 	OTUs
CC	Otu15787	0.0602 	0.0601 	OTUs
CC	Otu16234	0.0601 	0.0601 	OTUs
CC	Otu16289	0.0601 	0.0627 	OTUs
CC	Otu8155	0.0599 	0.0411 	OTUs
CC	Otu836	0.0598 	0.0520 	OTUs
CC	Otu7851	0.0596 	0.0595 	OTUs
CC	Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Dorea	0.0595 	0.0595 	Genus
CC	Otu6911	0.0595 	0.0588 	OTUs
CC	Otu7029	0.0594 	0.0587 	OTUs
CC	Otu30178	0.0594 	0.0542 	OTUs
CC	Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae.Coprobacillus	0.0594 	0.0594 	Genus
CC	Otu21296	0.0592 	0.0592 	OTUs
CC	Otu11193	0.0592 	0.0436 	OTUs
CC	Otu1347	0.0592 	0.0332 	OTUs
CC	Otu7175	0.0589 	0.0589 	OTUs
CC	Otu976	0.0589 	0.0538 	OTUs
CC	Otu15869	0.0589 	0.0589 	OTUs
CC	Otu15827	0.0589 	0.0589 	OTUs
CC	Otu643	0.0588 	0.0588 	OTUs
CC	Otu7110	0.0588 	0.0588 	OTUs
CC	Otu3163	0.0587 	0.0504 	OTUs
CC	Otu15755	0.0587 	0.0587 	OTUs
CC	Otu15962	0.0586 	0.0471 	OTUs
CC	Otu15945	0.0586 	0.0586 	OTUs
CC	Otu7304	0.0585 	0.0457 	OTUs
CC	Otu1325	0.0585 	0.0585 	OTUs
CC	Otu8098	0.0584 	0.0440 	OTUs
CC	Otu19582	0.0584 	0.0584 	OTUs
CC	Otu18423	0.0583 	0.0583 	OTUs
CC	Otu8757	0.0583 	0.0583 	OTUs
CC	Otu7145	0.0582 	0.0562 	OTUs
CC	Otu24647	0.0582 	0.0492 	OTUs
CC	Otu18913	0.0582 	0.0262 	OTUs
CC	Otu28435	0.0581 	0.0581 	OTUs
CC	Bacteria.Actinobacteria.Actinobacteria.Actinomycetales	0.0581 	0.0581 	Order
CC	Otu9659	0.0581 	0.0489 	OTUs
CC	Otu23675	0.0578 	0.0531 	OTUs
CC	Otu11642	0.0577 	0.0577 	OTUs
CC	Otu15747	0.0577 	0.0577 	OTUs
CC	Otu687	0.0576 	0.0490 	OTUs
CC	Otu16313	0.0576 	0.0576 	OTUs
CC	Otu498	0.0576 	0.0576 	OTUs
CC	Otu16224	0.0575 	0.0575 	OTUs
CC	Otu18930	0.0575 	0.0411 	OTUs
CC	Otu10826	0.0573 	0.0574 	OTUs
CC	Otu1195	0.0571 	0.0512 	OTUs
CC	Otu14046	0.0570 	0.0570 	OTUs
CC	Otu3747	0.0568 	0.0568 	OTUs
CC	Otu771	0.0566 	0.0331 	OTUs
CC	Otu1206	0.0566 	0.0566 	OTUs
CC	Otu15678	0.0566 	0.0543 	OTUs
CC	Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales	0.0565 	0.0565 	Order
CC	Otu30001	0.0564 	0.0564 	OTUs
CC	Otu7835	0.0564 	0.0508 	OTUs
CC	Otu13687	0.0563 	0.0481 	OTUs
CC	Otu9633	0.0563 	0.0563 	OTUs
CC	Otu8060	0.0562 	0.0494 	OTUs
CC	Otu222	0.0561 	0.0308 	OTUs
CC	Otu7118	0.0561 	0.0561 	OTUs
CC	Otu6928	0.0561 	0.0433 	OTUs
CC	Otu7170	0.0560 	0.0560 	OTUs
CC	Otu19680	0.0559 	0.0559 	OTUs
CC	Otu7811	0.0556 	0.0410 	OTUs
CC	Otu31300	0.0554 	0.0554 	OTUs
CC	Bacteria.Actinobacteria.Actinobacteria	0.0554 	0.0517 	Class
CC	Otu29695	0.0554 	0.0554 	OTUs
CC	Otu15752	0.0553 	0.0406 	OTUs
CC	Otu657	0.0553 	0.0045 	OTUs
CC	Otu8715	0.0552 	0.0493 	OTUs
CC	Otu433	0.0551 	0.0551 	OTUs
CC	Otu10016	0.0551 	0.0551 	OTUs
CC	Otu30712	0.0550 	0.0534 	OTUs
CC	Otu26439	0.0550 	0.0550 	OTUs
CC	Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium	0.0549 	0.0515 	Genus
CC	Otu13862	0.0549 	0.0466 	OTUs
CC	Otu86	0.0548 	0.0548 	OTUs
CC	Otu9233	0.0546 	0.0527 	OTUs
CC	Otu1546	0.0546 	0.0546 	OTUs
CC	Otu30604	0.0545 	0.0545 	OTUs
CC	Otu232	0.0545 	0.0421 	OTUs
CC	Otu1228	0.0544 	0.0466 	OTUs
CC	Otu28842	0.0544 	0.0534 	OTUs
CC	Otu6992	0.0543 	0.0543 	OTUs
CC	Otu15837	0.0542 	0.0543 	OTUs
CC	Otu15806	0.0541 	0.0541 	OTUs
CC	Otu16155	0.0540 	0.0540 	OTUs
CC	Otu7737	0.0540 	0.0540 	OTUs
CC	Otu4417	0.0539 	0.0540 	OTUs
CC	Otu10406	0.0539 	0.0474 	OTUs
CC	Otu10245	0.0538 	0.0456 	OTUs
CC	Otu9860	0.0537 	0.0537 	OTUs
CC	Otu15857	0.0537 	0.0448 	OTUs
CC	Otu5456	0.0537 	0.0537 	OTUs
CC	Otu1181	0.0537 	0.0206 	OTUs
CC	Otu1868	0.0535 	0.0373 	OTUs
CC	Otu596	0.0534 	0.0493 	OTUs
CC	Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Coprococcus.Coprococcus_eutactus	0.0534 	0.0534 	Species
CC	Otu15724	0.0534 	0.0534 	OTUs
CC	Otu31334	0.0533 	0.0476 	OTUs
CC	Otu16381	0.0531 	0.0531 	OTUs
CC	Otu28477	0.0531 	0.0521 	OTUs
CC	Otu17094	0.0529 	0.0338 	OTUs
CC	Otu5074	0.0528 	0.0279 	OTUs
CC	Otu7048	0.0528 	0.0528 	OTUs
CC	Otu15005	0.0526 	0.0517 	OTUs
CC	Otu605	0.0524 	0.0524 	OTUs
CC	Otu1570	0.0524 	0.0524 	OTUs
CC	Otu1118	0.0523 	0.0523 	OTUs
CC	Otu9253	0.0523 	0.0523 	OTUs
CC	Otu10081	0.0522 	0.0500 	OTUs
CC	Otu26693	0.0522 	0.0522 	OTUs
CC	Otu28469	0.0522 	0.0522 	OTUs
CC	Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Roseburia	0.0520 	0.0483 	Genus
CC	Otu18	0.0520 	0.0520 	OTUs
CC	Otu9737	0.0519 	0.0512 	OTUs
CC	Otu17251	0.0519 	0.0519 	OTUs
CC	Otu7026	0.0516 	0.0516 	OTUs
CC	Otu10577	0.0515 	0.0479 	OTUs
CC	Otu27487	0.0515 	0.0515 	OTUs
CC	Otu1144	0.0513 	0.0513 	OTUs
CC	Otu16200	0.0512 	0.0512 	OTUs
CC	Otu785	0.0511 	0.0511 	OTUs
CC	Otu22004	0.0511 	0.0397 	OTUs
CC	Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Oxalobacteraceae	0.0510 	0.0382 	Family
CC	Otu10601	0.0509 	0.0509 	OTUs
CC	Otu7219	0.0508 	0.0508 	OTUs
CC	Otu11804	0.0508 	0.0372 	OTUs
CC	Otu1302	0.0508 	0.0466 	OTUs
CC	Otu793	0.0507 	0.0447 	OTUs
CC	Otu7104	0.0505 	0.0492 	OTUs
CC	Otu1356	0.0505 	0.0408 	OTUs
CC	Otu5891	0.0504 	0.0504 	OTUs
CC	Otu7003	0.0502 	0.0307 	OTUs
CC	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides_plebeius	0.0501 	0.0174 	Species
CC	Otu17431	0.0501 	0.0501 	OTUs
CC	Otu740	0.0498 	0.0498 	OTUs
CC	Otu6995	0.0497 	0.0497 	OTUs
CC	Otu45	0.0497 	0.0310 	OTUs
CC	Otu23037	0.0497 	0.0341 	OTUs
CC	Otu7051	0.0494 	0.0494 	OTUs
CC	Otu7139	0.0494 	0.0391 	OTUs
CC	Bacteria.Tenericutes	0.0493 	0.0493 	Phylum
CC	Otu7833	0.0492 	0.0310 	OTUs
CC	Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae.Bulleidia.Bulleidia_p.1630.c5	0.0492 	0.0492 	Species
CC	Otu1257	0.0490 	0.0490 	OTUs
CC	Otu16096	0.0490 	0.0490 	OTUs
CC	Otu1240	0.0489 	0.0452 	OTUs
CC	Otu1414	0.0489 	0.0489 	OTUs
CC	Otu11034	0.0488 	0.0301 	OTUs
CC	Otu11097	0.0488 	0.0450 	OTUs
CC	Otu10410	0.0485 	0.0485 	OTUs
CC	Otu7002	0.0483 	0.0416 	OTUs
CC	Otu15718	0.0483 	0.0483 	OTUs
CC	Otu9544	0.0483 	0.0483 	OTUs
CC	Otu16356	0.0482 	0.0424 	OTUs
CC	Otu23523	0.0480 	0.0327 	OTUs
CC	Otu737	0.0480 	0.0401 	OTUs
CC	Otu29	0.0480 	0.0474 	OTUs
CC	Otu1521	0.0479 	0.0479 	OTUs
CC	Otu21585	0.0479 	0.0479 	OTUs
CC	Otu15829	0.0479 	0.0434 	OTUs
CC	Otu16974	0.0478 	0.0333 	OTUs
CC	Otu1147	0.0478 	0.0478 	OTUs
CC	Otu15863	0.0478 	0.0403 	OTUs
CC	Otu16057	0.0476 	0.0463 	OTUs
CC	Otu21787	0.0475 	0.0475 	OTUs
CC	Otu9210	0.0475 	0.0475 	OTUs
CC	Otu510	0.0474 	0.0474 	OTUs
CC	Otu11489	0.0474 	0.0410 	OTUs
CC	Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus_flavefaciens	0.0474 	0.0474 	Species
CC	Otu12191	0.0474 	0.0375 	OTUs
CC	Otu27503	0.0473 	0.0414 	OTUs
CC	Otu1126	0.0473 	0.0051 	OTUs
CC	Otu9261	0.0473 	0.0472 	OTUs
CC	Otu13304	0.0472 	0.0427 	OTUs
CC	Otu1137	0.0472 	0.0430 	OTUs
CC	Otu19663	0.0472 	0.0472 	OTUs
CC	Otu8925	0.0472 	0.0430 	OTUs
CC	Otu704	0.0470 	0.0470 	OTUs
CC	Otu7775	0.0470 	0.0470 	OTUs
CC	Otu16682	0.0470 	0.0470 	OTUs
CC	Otu23937	0.0469 	0.0469 	OTUs
CC	Otu16993	0.0469 	0.0469 	OTUs
CC	Otu1242	0.0469 	0.0469 	OTUs
CC	Otu15885	0.0468 	0.0250 	OTUs
CC	Otu26261	0.0467 	0.0467 	OTUs
CC	Otu15942	0.0466 	0.0466 	OTUs
CC	Otu15877	0.0465 	0.0465 	OTUs
CC	Otu8232	0.0465 	0.0465 	OTUs
CC	Otu10163	0.0465 	0.0193 	OTUs
CC	Otu16247	0.0464 	0.0464 	OTUs
CC	Otu27525	0.0463 	0.0432 	OTUs
CC	Otu1510	0.0463 	0.0463 	OTUs
CC	Otu10791	0.0463 	0.0182 	OTUs
CC	Otu264	0.0463 	0.0463 	OTUs
CC	Otu9057	0.0463 	0.0326 	OTUs
CC	Otu10028	0.0462 	0.0462 	OTUs
CC	Otu1100	0.0462 	0.0292 	OTUs
CC	Otu9155	0.0462 	0.0378 	OTUs
CC	Otu15930	0.0461 	0.0461 	OTUs
CC	Otu15662	0.0461 	0.0461 	OTUs
CC	Otu533	0.0460 	0.0384 	OTUs
CC	Otu789	0.0459 	0.0459 	OTUs
CC	Otu9324	0.0459 	0.0459 	OTUs
CC	Otu15909	0.0459 	0.0392 	OTUs
CC	Otu9407	0.0457 	0.0387 	OTUs
CC	Otu656	0.0456 	0.0456 	OTUs
CC	Otu13142	0.0455 	0.0455 	OTUs
CC	Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Bilophila	0.0455 	0.0454 	Genus
CC	Otu158	0.0455 	0.0247 	OTUs
CC	Otu29849	0.0454 	0.0264 	OTUs
CC	Otu28700	0.0453 	0.0453 	OTUs
CC	Otu106	0.0453 	0.0453 	OTUs
CC	Bacteria.TM7.TM7.3.CW040	0.0451 	0.0451 	Order
CC	Otu15985	0.0451 	0.0275 	OTUs
CC	Otu9271	0.0448 	0.0442 	OTUs
CC	Otu636	0.0447 	0.0447 	OTUs
CC	Otu26313	0.0447 	0.0447 	OTUs
CC	Otu15738	0.0444 	0.0444 	OTUs
CC	Bacteria.Proteobacteria.Alphaproteobacteria.RF32	0.0443 	0.0443 	Order
CC	Bacteria.Lentisphaerae.Lentisphaeria.Z20	0.0441 	0.0158 	Order
CC	Bacteria.Lentisphaerae.Lentisphaeria.Z20.R4.45B	0.0441 	0.0158 	Family
CC	Otu17483	0.0441 	0.0441 	OTUs
CC	Otu1625	0.0441 	0.0404 	OTUs
CC	Otu17510	0.0441 	0.0421 	OTUs
CC	Otu19824	0.0440 	0.0140 	OTUs
CC	Otu24735	0.0439 	0.0489 	OTUs
CC	Otu476	0.0439 	0.0352 	OTUs
CC	Otu6925	0.0438 	0.0316 	OTUs
CC	Otu13936	0.0437 	0.0419 	OTUs
CC	Otu7427	0.0437 	0.0437 	OTUs
CC	Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales.Succinivibrionaceae	0.0436 	0.0436 	Family
CC	Otu11781	0.0435 	0.0435 	OTUs
CC	Otu12380	0.0434 	0.0434 	OTUs
CC	Otu9846	0.0433 	0.0433 	OTUs
CC	Otu8099	0.0432 	0.0432 	OTUs
CC	Otu17244	0.0432 	0.0432 	OTUs
CC	Otu7084	0.0432 	0.0432 	OTUs
CC	Otu9551	0.0430 	0.0409 	OTUs
CC	Bacteria.Proteobacteria.Epsilonproteobacteria.Campylobacterales.Helicobacteraceae	0.0430 	0.0430 	Family
CC	Otu16016	0.0429 	0.0403 	OTUs
CC	Otu16409	0.0428 	0.0313 	OTUs
CC	Otu7012	0.0427 	0.0427 	OTUs
CC	Otu7385	0.0427 	0.0383 	OTUs
CC	Otu7123	0.0427 	0.0427 	OTUs
CC	Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae.Bulleidia	0.0427 	0.0427 	Genus
CC	Otu21355	0.0426 	0.0426 	OTUs
CC	Otu7796	0.0426 	0.0426 	OTUs
CC	Otu7106	0.0426 	0.0367 	OTUs
CC	Otu15918	0.0426 	0.0426 	OTUs
CC	Otu8240	0.0425 	0.0425 	OTUs
CC	Otu1310	0.0425 	0.0393 	OTUs
CC	Otu16023	0.0424 	0.0390 	OTUs
CC	Otu13380	0.0423 	0.0423 	OTUs
CC	Otu15694	0.0421 	0.0157 	OTUs
CC	Otu7758	0.0421 	0.0371 	OTUs
CC	Otu1174	0.0421 	0.0386 	OTUs
CC	Otu7508	0.0420 	0.0414 	OTUs
CC	Otu7502	0.0420 	0.0420 	OTUs
CC	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Porphyromonadaceae.Parabacteroides	0.0420 	0.0367 	Genus
CC	Otu769	0.0419 	0.0306 	OTUs
CC	Bacteria.Proteobacteria.Gammaproteobacteria.Pasteurellales	0.0418 	0.0418 	Order
CC	Bacteria.Proteobacteria.Gammaproteobacteria.Pasteurellales.Pasteurellaceae	0.0418 	0.0418 	Family
CC	Otu759	0.0418 	0.0310 	OTUs
CC	Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae.Asteroleplasma	0.0417 	0.0417 	Genus
CC	Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae.Asteroleplasma.Asteroleplasma_anaerobium	0.0417 	0.0417 	Species
