kinship	microbiome	group	group2
0.142403957	0.483281714	F6_D240	D240
0.14411872	0.500480884	F6_D240	D240
0.153686474	0.507993926	F6_D240	D240
0.132631053	0.549822969	F6_D240	D240
0.159522189	0.492744659	F6_D240	D240
0.136086467	0.459893065	F6_D240	D240
0.142403957	0.483281714	F6_D240	D240
0.10542341	0.453962838	F6_D240	D240
0.127570974	0.53769689	F6_D240	D240
0.145338919	0.552639049	F6_D240	D240
0.142314109	0.565555675	F6_D240	D240
0.130158714	0.454071134	F6_D240	D240
0.14411872	0.500480884	F6_D240	D240
0.10542341	0.453962838	F6_D240	D240
0.148621278	0.488640274	F6_D240	D240
0.144056508	0.434407471	F6_D240	D240
0.140552543	0.467966931	F6_D240	D240
0.135237353	0.574055857	F6_D240	D240
0.153686474	0.507993926	F6_D240	D240
0.127570974	0.53769689	F6_D240	D240
0.148621278	0.488640274	F6_D240	D240
0.149765384	0.46136034	F6_D240	D240
0.106506026	0.563004707	F6_D240	D240
0.09516271	0.461987746	F6_D240	D240
0.132631053	0.549822969	F6_D240	D240
0.145338919	0.552639049	F6_D240	D240
0.144056508	0.434407471	F6_D240	D240
0.149765384	0.46136034	F6_D240	D240
0.129198725	0.529321853	F6_D240	D240
0.120466577	0.488496317	F6_D240	D240
0.159522189	0.492744659	F6_D240	D240
0.142314109	0.565555675	F6_D240	D240
0.140552543	0.467966931	F6_D240	D240
0.106506026	0.563004707	F6_D240	D240
0.129198725	0.529321853	F6_D240	D240
0.196634146	0.425956968	F6_D240	D240
0.182410325	0.680820518	F6_D240	D240
0.196634146	0.425956968	F6_D240	D240
0.158279076	0.66252463	F6_D240	D240
0.182410325	0.680820518	F6_D240	D240
0.158279076	0.66252463	F6_D240	D240
0.140142048	0.42271882	F6_D240	D240
0.150076478	0.512579361	F6_D240	D240
0.151251147	0.49729405	F6_D240	D240
0.156378297	0.470754638	F6_D240	D240
0.140142048	0.42271882	F6_D240	D240
0.160930253	0.47198586	F6_D240	D240
0.152635823	0.444798637	F6_D240	D240
0.150970635	0.494791245	F6_D240	D240
0.150076478	0.512579361	F6_D240	D240
0.160930253	0.47198586	F6_D240	D240
0.131904225	0.44804321	F6_D240	D240
0.146007353	0.541930347	F6_D240	D240
0.151251147	0.49729405	F6_D240	D240
0.152635823	0.444798637	F6_D240	D240
0.131904225	0.44804321	F6_D240	D240
0.156595179	0.48610197	F6_D240	D240
0.156378297	0.470754638	F6_D240	D240
0.150970635	0.494791245	F6_D240	D240
0.146007353	0.541930347	F6_D240	D240
0.156595179	0.48610197	F6_D240	D240
0.204474475	0.503229813	F6_D240	D240
0.181500605	0.528818405	F6_D240	D240
0.157140265	0.479176826	F6_D240	D240
0.162974882	0.4071119	F6_D240	D240
0.166268291	0.50805971	F6_D240	D240
0.204474475	0.503229813	F6_D240	D240
0.183782472	0.405561855	F6_D240	D240
0.160637439	0.506187725	F6_D240	D240
0.163560598	0.391056503	F6_D240	D240
0.142790562	0.507561574	F6_D240	D240
0.181500605	0.528818405	F6_D240	D240
0.183782472	0.405561855	F6_D240	D240
0.167479307	0.608101413	F6_D240	D240
0.160698032	0.490181225	F6_D240	D240
0.134982855	0.56345794	F6_D240	D240
0.157140265	0.479176826	F6_D240	D240
0.160637439	0.506187725	F6_D240	D240
0.167479307	0.608101413	F6_D240	D240
0.154578935	0.443770693	F6_D240	D240
0.157488631	0.504693176	F6_D240	D240
0.162974882	0.4071119	F6_D240	D240
0.163560598	0.391056503	F6_D240	D240
0.160698032	0.490181225	F6_D240	D240
0.154578935	0.443770693	F6_D240	D240
0.179729234	0.489707132	F6_D240	D240
0.166268291	0.50805971	F6_D240	D240
0.142790562	0.507561574	F6_D240	D240
0.134982855	0.56345794	F6_D240	D240
0.157488631	0.504693176	F6_D240	D240
0.179729234	0.489707132	F6_D240	D240
0.157963795	0.354867174	F6_D240	D240
0.114521358	0.372315609	F6_D240	D240
0.157963795	0.354867174	F6_D240	D240
0.142754258	0.384451865	F6_D240	D240
0.114521358	0.372315609	F6_D240	D240
0.142754258	0.384451865	F6_D240	D240
0.151410017	0.458449876	F6_D240	D240
0.1520223	0.507089433	F6_D240	D240
0.151410017	0.458449876	F6_D240	D240
0.12581692	0.5029135	F6_D240	D240
0.1520223	0.507089433	F6_D240	D240
0.12581692	0.5029135	F6_D240	D240
0.15739969	0.416006065	F6_D240	D240
0.158511015	0.438246413	F6_D240	D240
0.154301271	0.428913796	F6_D240	D240
0.163241774	0.389563453	F6_D240	D240
0.15739969	0.416006065	F6_D240	D240
0.160464725	0.47729531	F6_D240	D240
0.139806794	0.441262336	F6_D240	D240
0.138103703	0.467579765	F6_D240	D240
0.158511015	0.438246413	F6_D240	D240
0.160464725	0.47729531	F6_D240	D240
0.164572094	0.385384847	F6_D240	D240
0.144430384	0.478464846	F6_D240	D240
0.154301271	0.428913796	F6_D240	D240
0.139806794	0.441262336	F6_D240	D240
0.164572094	0.385384847	F6_D240	D240
0.147877573	0.459570175	F6_D240	D240
0.163241774	0.389563453	F6_D240	D240
0.138103703	0.467579765	F6_D240	D240
0.144430384	0.478464846	F6_D240	D240
0.147877573	0.459570175	F6_D240	D240
0.140439526	0.587255729	F6_D240	D240
0.151093041	0.49306531	F6_D240	D240
0.140439526	0.587255729	F6_D240	D240
0.164842322	0.491763219	F6_D240	D240
0.151093041	0.49306531	F6_D240	D240
0.164842322	0.491763219	F6_D240	D240
0.160477843	0.547710426	F6_D240	D240
0.163323638	0.387980179	F6_D240	D240
0.133315137	0.455916844	F6_D240	D240
0.160477843	0.547710426	F6_D240	D240
0.153941145	0.561881568	F6_D240	D240
0.145000079	0.526335799	F6_D240	D240
0.163323638	0.387980179	F6_D240	D240
0.153941145	0.561881568	F6_D240	D240
0.156639344	0.459825492	F6_D240	D240
0.133315137	0.455916844	F6_D240	D240
0.145000079	0.526335799	F6_D240	D240
0.156639344	0.459825492	F6_D240	D240
0.136764476	0.595516179	F6_D240	D240
0.139661404	0.54271838	F6_D240	D240
0.136764476	0.595516179	F6_D240	D240
0.178508197	0.563067626	F6_D240	D240
0.139661404	0.54271838	F6_D240	D240
0.178508197	0.563067626	F6_D240	D240
0.159386764	0.479607667	F6_D240	D240
0.153736115	0.454064522	F6_D240	D240
0.158259886	0.549902991	F6_D240	D240
0.159386764	0.479607667	F6_D240	D240
0.147587788	0.514766217	F6_D240	D240
0.185090647	0.479982664	F6_D240	D240
0.153736115	0.454064522	F6_D240	D240
0.147587788	0.514766217	F6_D240	D240
0.163486246	0.524172616	F6_D240	D240
0.158259886	0.549902991	F6_D240	D240
0.185090647	0.479982664	F6_D240	D240
0.163486246	0.524172616	F6_D240	D240
0.114368809	0.527259236	F6_D240	D240
0.117202785	0.551911372	F6_D240	D240
0.139780082	0.635414273	F6_D240	D240
0.114368809	0.527259236	F6_D240	D240
0.165256986	0.438587036	F6_D240	D240
0.107880236	0.52648442	F6_D240	D240
0.117202785	0.551911372	F6_D240	D240
0.165256986	0.438587036	F6_D240	D240
0.121056879	0.548900457	F6_D240	D240
0.139780082	0.635414273	F6_D240	D240
0.107880236	0.52648442	F6_D240	D240
0.121056879	0.548900457	F6_D240	D240
0.145224139	0.372623267	F6_D240	D240
0.137005702	0.495758766	F6_D240	D240
0.133196532	0.516568524	F6_D240	D240
0.145224139	0.372623267	F6_D240	D240
0.161165298	0.407694871	F6_D240	D240
0.145838403	0.39940488	F6_D240	D240
0.137005702	0.495758766	F6_D240	D240
0.161165298	0.407694871	F6_D240	D240
0.147080616	0.432009248	F6_D240	D240
0.133196532	0.516568524	F6_D240	D240
0.145838403	0.39940488	F6_D240	D240
0.147080616	0.432009248	F6_D240	D240
0.142151189	0.393406795	F6_D240	D240
0.120644444	0.494225803	F6_D240	D240
0.123710392	0.694840842	F6_D240	D240
0.142151189	0.393406795	F6_D240	D240
0.146582545	0.427881081	F6_D240	D240
0.156459378	0.662500233	F6_D240	D240
0.120644444	0.494225803	F6_D240	D240
0.146582545	0.427881081	F6_D240	D240
0.126157887	0.585615864	F6_D240	D240
0.123710392	0.694840842	F6_D240	D240
0.156459378	0.662500233	F6_D240	D240
0.126157887	0.585615864	F6_D240	D240
0.147638774	0.562012965	F6_D240	D240
0.151511201	0.516001704	F6_D240	D240
0.110767364	0.420952837	F6_D240	D240
0.147638774	0.562012965	F6_D240	D240
0.177191479	0.549689874	F6_D240	D240
0.164526868	0.59884149	F6_D240	D240
0.151511201	0.516001704	F6_D240	D240
0.177191479	0.549689874	F6_D240	D240
0.147850549	0.577905522	F6_D240	D240
0.110767364	0.420952837	F6_D240	D240
0.164526868	0.59884149	F6_D240	D240
0.147850549	0.577905522	F6_D240	D240
0.145937675	0.48610348	F6_D240	D240
0.145937675	0.48610348	F6_D240	D240
0.150737707	0.439091965	F6_D240	D240
0.150737707	0.439091965	F6_D240	D240
0.148739032	0.396472248	F6_D240	D240
0.143517119	0.463947178	F6_D240	D240
0.148739032	0.396472248	F6_D240	D240
0.150723895	0.413626823	F6_D240	D240
0.143517119	0.463947178	F6_D240	D240
0.150723895	0.413626823	F6_D240	D240
0.140757928	0.476373763	F6_D240	D240
0.145718722	0.49367407	F6_D240	D240
0.133300018	0.529167023	F6_D240	D240
0.174402925	0.514691429	F6_D240	D240
0.140757928	0.476373763	F6_D240	D240
0.151222039	0.426097159	F6_D240	D240
0.111495217	0.514995771	F6_D240	D240
0.156647545	0.45157472	F6_D240	D240
0.145718722	0.49367407	F6_D240	D240
0.151222039	0.426097159	F6_D240	D240
0.142959306	0.438117631	F6_D240	D240
0.121491608	0.399940015	F6_D240	D240
0.133300018	0.529167023	F6_D240	D240
0.111495217	0.514995771	F6_D240	D240
0.142959306	0.438117631	F6_D240	D240
0.125599862	0.526585519	F6_D240	D240
0.174402925	0.514691429	F6_D240	D240
0.156647545	0.45157472	F6_D240	D240
0.121491608	0.399940015	F6_D240	D240
0.125599862	0.526585519	F6_D240	D240
0.149121682	0.60236353	F6_D240	D240
0.149121682	0.60236353	F6_D240	D240
0.174759201	0.465269473	F6_D240	D240
0.174759201	0.465269473	F6_D240	D240
0.132646303	0.463551581	F6_D240	D240
0.132646303	0.463551581	F6_D240	D240
0.131780438	0.495924316	F6_D240	D240
0.14995818	0.387661023	F6_D240	D240
0.131780438	0.495924316	F6_D240	D240
0.129320707	0.515132051	F6_D240	D240
0.14995818	0.387661023	F6_D240	D240
0.129320707	0.515132051	F6_D240	D240
0.148852583	0.614129104	F6_D240	D240
0.145103066	0.663215029	F6_D240	D240
0.14683751	0.707896256	F6_D240	D240
0.148852583	0.614129104	F6_D240	D240
0.152106419	0.481985563	F6_D240	D240
0.158447908	0.417690885	F6_D240	D240
0.145103066	0.663215029	F6_D240	D240
0.152106419	0.481985563	F6_D240	D240
0.111745894	0.478169154	F6_D240	D240
0.14683751	0.707896256	F6_D240	D240
0.158447908	0.417690885	F6_D240	D240
0.111745894	0.478169154	F6_D240	D240
0.134311196	0.479562603	F6_D240	D240
0.108736621	0.45729806	F6_D240	D240
0.138467858	0.597399246	F6_D240	D240
0.12934665	0.555763137	F6_D240	D240
0.134311196	0.479562603	F6_D240	D240
0.142879478	0.399358486	F6_D240	D240
0.121377244	0.545524858	F6_D240	D240
0.160742348	0.482468388	F6_D240	D240
0.108736621	0.45729806	F6_D240	D240
0.142879478	0.399358486	F6_D240	D240
0.120057108	0.441214413	F6_D240	D240
0.137778642	0.399568732	F6_D240	D240
0.138467858	0.597399246	F6_D240	D240
0.121377244	0.545524858	F6_D240	D240
0.120057108	0.441214413	F6_D240	D240
0.157203068	0.412323821	F6_D240	D240
0.12934665	0.555763137	F6_D240	D240
0.160742348	0.482468388	F6_D240	D240
0.137778642	0.399568732	F6_D240	D240
0.157203068	0.412323821	F6_D240	D240
0.147770195	0.381816855	F6_D240	D240
0.154537938	0.438508474	F6_D240	D240
0.136838075	0.413916718	F6_D240	D240
0.145758477	0.427408609	F6_D240	D240
0.166500008	0.564530453	F6_D240	D240
0.161152539	0.380103197	F6_D240	D240
0.147770195	0.381816855	F6_D240	D240
0.181059327	0.463302942	F6_D240	D240
0.18038251	0.340834978	F6_D240	D240
0.130945689	0.478573675	F6_D240	D240
0.129317673	0.515309553	F6_D240	D240
0.172752937	0.409992222	F6_D240	D240
0.154537938	0.438508474	F6_D240	D240
0.181059327	0.463302942	F6_D240	D240
0.158188973	0.477837685	F6_D240	D240
0.153607374	0.521097301	F6_D240	D240
0.161649062	0.536127315	F6_D240	D240
0.160970062	0.41858801	F6_D240	D240
0.136838075	0.413916718	F6_D240	D240
0.18038251	0.340834978	F6_D240	D240
0.158188973	0.477837685	F6_D240	D240
0.1517258	0.46284104	F6_D240	D240
0.143028099	0.448712272	F6_D240	D240
0.156216003	0.39025734	F6_D240	D240
0.145758477	0.427408609	F6_D240	D240
0.130945689	0.478573675	F6_D240	D240
0.153607374	0.521097301	F6_D240	D240
0.1517258	0.46284104	F6_D240	D240
0.156857936	0.561771638	F6_D240	D240
0.155183758	0.452547592	F6_D240	D240
0.166500008	0.564530453	F6_D240	D240
0.129317673	0.515309553	F6_D240	D240
0.161649062	0.536127315	F6_D240	D240
0.143028099	0.448712272	F6_D240	D240
0.156857936	0.561771638	F6_D240	D240
0.146890796	0.482439879	F6_D240	D240
0.161152539	0.380103197	F6_D240	D240
0.172752937	0.409992222	F6_D240	D240
0.160970062	0.41858801	F6_D240	D240
0.156216003	0.39025734	F6_D240	D240
0.155183758	0.452547592	F6_D240	D240
0.146890796	0.482439879	F6_D240	D240
0.157587261	0.53114106	F6_D240	D240
0.139998272	0.472074483	F6_D240	D240
0.152914558	0.455762622	F6_D240	D240
0.121652964	0.482030936	F6_D240	D240
0.157587261	0.53114106	F6_D240	D240
0.100431295	0.505719901	F6_D240	D240
0.189263472	0.396796038	F6_D240	D240
0.103885144	0.484594821	F6_D240	D240
0.139998272	0.472074483	F6_D240	D240
0.100431295	0.505719901	F6_D240	D240
0.108894563	0.487748322	F6_D240	D240
0.171388854	0.432961346	F6_D240	D240
0.152914558	0.455762622	F6_D240	D240
0.189263472	0.396796038	F6_D240	D240
0.108894563	0.487748322	F6_D240	D240
0.121886031	0.484262332	F6_D240	D240
0.121652964	0.482030936	F6_D240	D240
0.103885144	0.484594821	F6_D240	D240
0.171388854	0.432961346	F6_D240	D240
0.121886031	0.484262332	F6_D240	D240
0.12138258	0.499281093	F6_D240	D240
0.109648602	0.427708148	F6_D240	D240
0.152601741	0.504183825	F6_D240	D240
0.137871991	0.430426468	F6_D240	D240
0.138405653	0.562973867	F6_D240	D240
0.12138258	0.499281093	F6_D240	D240
0.132719082	0.535521001	F6_D240	D240
0.144057721	0.439248254	F6_D240	D240
0.147087431	0.46071883	F6_D240	D240
0.108884044	0.381807513	F6_D240	D240
0.109648602	0.427708148	F6_D240	D240
0.132719082	0.535521001	F6_D240	D240
0.112876617	0.500856043	F6_D240	D240
0.115382268	0.524671433	F6_D240	D240
0.104479828	0.579142467	F6_D240	D240
0.152601741	0.504183825	F6_D240	D240
0.144057721	0.439248254	F6_D240	D240
0.112876617	0.500856043	F6_D240	D240
0.136875022	0.457994639	F6_D240	D240
0.159121938	0.562123648	F6_D240	D240
0.137871991	0.430426468	F6_D240	D240
0.147087431	0.46071883	F6_D240	D240
0.115382268	0.524671433	F6_D240	D240
0.136875022	0.457994639	F6_D240	D240
0.116610434	0.524781004	F6_D240	D240
0.138405653	0.562973867	F6_D240	D240
0.108884044	0.381807513	F6_D240	D240
0.104479828	0.579142467	F6_D240	D240
0.159121938	0.562123648	F6_D240	D240
0.116610434	0.524781004	F6_D240	D240
0.136368543	0.44933268	F6_D240	D240
0.105418483	0.487391414	F6_D240	D240
0.136005026	0.381461416	F6_D240	D240
0.136368543	0.44933268	F6_D240	D240
0.137816388	0.526284583	F6_D240	D240
0.120847332	0.403999806	F6_D240	D240
0.105418483	0.487391414	F6_D240	D240
0.137816388	0.526284583	F6_D240	D240
0.155979121	0.48442241	F6_D240	D240
0.136005026	0.381461416	F6_D240	D240
0.120847332	0.403999806	F6_D240	D240
0.155979121	0.48442241	F6_D240	D240
0.121430614	0.302789674	F6_D240	D240
0.11533225	0.394579696	F6_D240	D240
0.087186643	0.29785176	F6_D240	D240
0.121430614	0.302789674	F6_D240	D240
0.148294205	0.39498158	F6_D240	D240
0.130527159	0.336138758	F6_D240	D240
0.11533225	0.394579696	F6_D240	D240
0.148294205	0.39498158	F6_D240	D240
0.17261099	0.404752928	F6_D240	D240
0.087186643	0.29785176	F6_D240	D240
0.130527159	0.336138758	F6_D240	D240
0.17261099	0.404752928	F6_D240	D240
0.147034465	0.373492501	F6_D240	D240
0.124918714	0.474227942	F6_D240	D240
0.113035905	0.562407681	F6_D240	D240
0.136788535	0.452475169	F6_D240	D240
0.132992393	0.544416564	F6_D240	D240
0.118634226	0.74035572	F6_D240	D240
0.150142856	0.454617411	F6_D240	D240
0.147034465	0.373492501	F6_D240	D240
0.152744057	0.442770208	F6_D240	D240
0.136788361	0.488029531	F6_D240	D240
0.136910068	0.427032019	F6_D240	D240
0.152327032	0.44280218	F6_D240	D240
0.130073256	0.754577279	F6_D240	D240
0.160191731	0.368637164	F6_D240	D240
0.124918714	0.474227942	F6_D240	D240
0.152744057	0.442770208	F6_D240	D240
0.103276607	0.537851771	F6_D240	D240
0.135407303	0.485553114	F6_D240	D240
0.108453687	0.51804515	F6_D240	D240
0.09860382	0.89989104	F6_D240	D240
0.153104313	0.38957975	F6_D240	D240
0.113035905	0.562407681	F6_D240	D240
0.136788361	0.488029531	F6_D240	D240
0.103276607	0.537851771	F6_D240	D240
0.141447315	0.566121581	F6_D240	D240
0.140945669	0.486570767	F6_D240	D240
0.134235649	0.879173345	F6_D240	D240
0.158088924	0.453012914	F6_D240	D240
0.136788535	0.452475169	F6_D240	D240
0.136910068	0.427032019	F6_D240	D240
0.135407303	0.485553114	F6_D240	D240
0.141447315	0.566121581	F6_D240	D240
0.124497241	0.498735399	F6_D240	D240
0.09910512	0.763766892	F6_D240	D240
0.135642356	0.466656134	F6_D240	D240
0.132992393	0.544416564	F6_D240	D240
0.152327032	0.44280218	F6_D240	D240
0.108453687	0.51804515	F6_D240	D240
0.140945669	0.486570767	F6_D240	D240
0.124497241	0.498735399	F6_D240	D240
0.139407886	0.796023277	F6_D240	D240
0.136765675	0.448364249	F6_D240	D240
0.118634226	0.74035572	F6_D240	D240
0.130073256	0.754577279	F6_D240	D240
0.09860382	0.89989104	F6_D240	D240
0.134235649	0.879173345	F6_D240	D240
0.09910512	0.763766892	F6_D240	D240
0.139407886	0.796023277	F6_D240	D240
0.136521198	0.898407789	F6_D240	D240
0.150142856	0.454617411	F6_D240	D240
0.160191731	0.368637164	F6_D240	D240
0.153104313	0.38957975	F6_D240	D240
0.158088924	0.453012914	F6_D240	D240
0.135642356	0.466656134	F6_D240	D240
0.136765675	0.448364249	F6_D240	D240
0.136521198	0.898407789	F6_D240	D240
0.177133582	0.39953791	F6_D240	D240
0.14755828	0.503314501	F6_D240	D240
0.177133582	0.39953791	F6_D240	D240
0.154167737	0.41147301	F6_D240	D240
0.14755828	0.503314501	F6_D240	D240
0.154167737	0.41147301	F6_D240	D240
0.137373217	0.46196663	F6_D240	D240
0.137373217	0.46196663	F6_D240	D240
0.153450576	0.426604996	F6_D240	D240
0.153450576	0.426604996	F6_D240	D240
0.152091766	0.452340493	F6_D240	D240
0.142002898	0.405155981	F6_D240	D240
0.152091766	0.452340493	F6_D240	D240
0.17218634	0.374956504	F6_D240	D240
0.142002898	0.405155981	F6_D240	D240
0.17218634	0.374956504	F6_D240	D240
0.112647503	0.455622055	F6_D240	D240
0.112647503	0.455622055	F6_D240	D240
0.16793958	0.622370551	F6_D240	D240
0.16793958	0.622370551	F6_D240	D240
0.143854311	0.376717051	F6_D240	D240
0.123629841	0.427429609	F6_D240	D240
0.143854311	0.376717051	F6_D240	D240
0.118937811	0.363561098	F6_D240	D240
0.123629841	0.427429609	F6_D240	D240
0.118937811	0.363561098	F6_D240	D240
0.130892294	0.553090945	F6_D240	D240
0.124058306	0.498773299	F6_D240	D240
0.130892294	0.553090945	F6_D240	D240
0.124792994	0.638285142	F6_D240	D240
0.124058306	0.498773299	F6_D240	D240
0.124792994	0.638285142	F6_D240	D240
0.124540931	0.502972026	F6_D240	D240
0.14010417	0.551663086	F6_D240	D240
0.144085582	0.500691887	F6_D240	D240
0.127819028	0.507843531	F6_D240	D240
0.124540931	0.502972026	F6_D240	D240
0.139415385	0.473505369	F6_D240	D240
0.129650714	0.43639455	F6_D240	D240
0.11162497	0.426113219	F6_D240	D240
0.14010417	0.551663086	F6_D240	D240
0.139415385	0.473505369	F6_D240	D240
0.134364498	0.354381494	F6_D240	D240
0.138122518	0.492486965	F6_D240	D240
0.144085582	0.500691887	F6_D240	D240
0.129650714	0.43639455	F6_D240	D240
0.134364498	0.354381494	F6_D240	D240
0.161856337	0.436374055	F6_D240	D240
0.127819028	0.507843531	F6_D240	D240
0.11162497	0.426113219	F6_D240	D240
0.138122518	0.492486965	F6_D240	D240
0.161856337	0.436374055	F6_D240	D240
0.138017273	0.391307878	F6_D240	D240
0.094334731	0.410095993	F6_D240	D240
0.138017273	0.391307878	F6_D240	D240
0.129543116	0.440092127	F6_D240	D240
0.094334731	0.410095993	F6_D240	D240
0.129543116	0.440092127	F6_D240	D240
0.133255641	0.47983521	F6_D240	D240
0.133255641	0.47983521	F6_D240	D240
0.147251368	0.485397249	F6_D240	D240
0.140019078	0.677556258	F6_D240	D240
0.142328552	0.475638867	F6_D240	D240
0.113117877	0.647647471	F6_D240	D240
0.145424606	0.459887618	F6_D240	D240
0.145844711	0.515073572	F6_D240	D240
0.154103003	0.526213696	F6_D240	D240
0.133044421	0.610132128	F6_D240	D240
0.147251368	0.485397249	F6_D240	D240
0.156777599	0.552972631	F6_D240	D240
0.128778777	0.506727246	F6_D240	D240
0.135226279	0.576368618	F6_D240	D240
0.135769078	0.548889696	F6_D240	D240
0.09988147	0.483988446	F6_D240	D240
0.142495827	0.521194273	F6_D240	D240
0.176958062	0.600363594	F6_D240	D240
0.140019078	0.677556258	F6_D240	D240
0.156777599	0.552972631	F6_D240	D240
0.124422765	0.675721045	F6_D240	D240
0.162010156	0.412580325	F6_D240	D240
0.142783614	0.654585328	F6_D240	D240
0.164808916	0.531941383	F6_D240	D240
0.136055557	0.543249553	F6_D240	D240
0.140086048	0.572473082	F6_D240	D240
